#:xaxis	t
#:name	n	t	ne	ni	KE	PE	V[0]	I[0]	Q[0]	V[1]	I[1]	Q[1]
#:long	timestep	time	"number of electrons"	"number of ions"	"kinetic energy"	"potential energy"	voltage	current	charge	voltage	current	charge
#:units	1	s	m**(-3)	m**(-3)	J	J	V	A	C	V	A	C
19	3.5316983811711832e-07	4.8065500000000000e+05	9.9701600000000000e+05	7.6888638659640945e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.1842402715517939e-05	2.3767160769299703e-01	3.5000000000000000e+00	-1.1915520892352215e-05	2.8722780658926067e-01
20	3.7175772433380874e-07	4.8354900000000000e+05	9.9664000000000000e+05	7.4565991156364413e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.1442994674560699e-05	2.3767160769302925e-01	3.5000000000000000e+00	-1.1383586155882848e-05	2.8722780658929403e-01
21	3.9034561055049916e-07	4.8767400000000000e+05	9.9622500000000000e+05	7.3253560773200178e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0990575955398608e-05	2.3767160769305071e-01	3.5000000000000000e+00	-1.1050898451286887e-05	2.8722780658931468e-01
22	4.0893349676718958e-07	4.9272600000000000e+05	9.9580500000000000e+05	7.2832584971139201e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0659716205223504e-05	2.3767160769306006e-01	3.5000000000000000e+00	-1.0877242781305479e-05	2.8722780658932406e-01
23	4.2752138298388000e-07	4.9845600000000000e+05	9.9537000000000000e+05	7.3315553296779399e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0655146319171362e-05	2.3767160769305964e-01	3.5000000000000000e+00	-1.0644178592646221e-05	2.8722780658932434e-01
24	4.4610926920057042e-07	5.0434700000000000e+05	9.9483900000000000e+05	7.4527701607749310e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0660630182433932e-05	2.3767160769304968e-01	3.5000000000000000e+00	-1.0601221663756082e-05	2.8722780658931441e-01
25	4.6469715541726085e-07	5.1034500000000000e+05	9.9435000000000000e+05	7.6400227607861177e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0570146438601514e-05	2.3767160769303053e-01	3.5000000000000000e+00	-1.0635952797752364e-05	2.8722780658929592e-01
26	4.8328504163395127e-07	5.1614500000000000e+05	9.9371400000000000e+05	7.8897042909743822e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0486060535242095e-05	2.3767160769300288e-01	3.5000000000000000e+00	-1.0601221663756082e-05	2.8722780658927038e-01
27	5.0187292785064169e-07	5.2136300000000000e+05	9.9318900000000000e+05	8.1624309646257764e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0569232461391086e-05	2.3767160769297219e-01	3.5000000000000000e+00	-1.0631382911700222e-05	2.8722780658923736e-01
28	5.2046081406733211e-07	5.2618000000000000e+05	9.9254100000000000e+05	8.4615677215054173e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0520791669238377e-05	2.3767160769293613e-01	3.5000000000000000e+00	-1.0584770073968370e-05	2.8722780658920027e-01
29	5.3904870028402253e-07	5.3008700000000000e+05	9.9184500000000000e+05	8.7412943743084337e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0431221902616388e-05	2.3767160769289844e-01	3.5000000000000000e+00	-1.0588425982810084e-05	2.8722780658916353e-01
30	5.5763658650071295e-07	5.3260500000000000e+05	9.9114400000000000e+05	8.9807484519557135e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0528103486921804e-05	2.3767160769286563e-01	3.5000000000000000e+00	-1.0454985310087528e-05	2.8722780658912950e-01
31	5.7622447271740337e-07	5.3333700000000000e+05	9.9043700000000000e+05	9.1473244173489634e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0597565754914368e-05	2.3767160769284343e-01	3.5000000000000000e+00	-1.0535415304605233e-05	2.8722780658910690e-01
32	5.9481235893409379e-07	5.3213000000000000e+05	9.8967200000000000e+05	9.1962738404484006e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0689877453167644e-05	2.3767160769283530e-01	3.5000000000000000e+00	-1.0760253698370636e-05	2.8722780658910035e-01
33	6.1340024515078421e-07	5.3074000000000000e+05	9.8886700000000000e+05	9.1664621727066480e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0648748478698363e-05	2.3767160769284004e-01	3.5000000000000000e+00	-1.0707243020165783e-05	2.8722780658910463e-01
34	6.3198813136747464e-07	5.2903900000000000e+05	9.8807700000000000e+05	9.0540875308533502e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0617673253543795e-05	2.3767160769285339e-01	3.5000000000000000e+00	-1.0873586872463765e-05	2.8722780658911878e-01
35	6.5057601758416506e-07	5.2725000000000000e+05	9.8716500000000000e+05	8.9036835554610802e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0762995630001920e-05	2.3767160769287024e-01	3.5000000000000000e+00	-1.0756597789528922e-05	2.8722780658913588e-01
36	6.6916390380085548e-07	5.2607200000000000e+05	9.8624500000000000e+05	8.7586299263152258e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0779447219789633e-05	2.3767160769288734e-01	3.5000000000000000e+00	-1.0497942238977666e-05	2.8722780658915098e-01
37	6.8775179001754590e-07	5.2490600000000000e+05	9.8534100000000000e+05	8.6201631871970056e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0605791549808225e-05	2.3767160769290227e-01	3.5000000000000000e+00	-1.0829715966363198e-05	2.8722780658916647e-01
38	7.0633967623423632e-07	5.2455800000000000e+05	9.8441300000000000e+05	8.5002210156165186e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0565576552549372e-05	2.3767160769291742e-01	3.5000000000000000e+00	-1.0720038701111782e-05	2.8722780658918090e-01
39	7.2492756245092674e-07	5.2491600000000000e+05	9.8344000000000000e+05	8.3953313817668208e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0533587350184376e-05	2.3767160769292969e-01	3.5000000000000000e+00	-1.0752941880687207e-05	2.8722780658919589e-01
40	7.4351544866761716e-07	5.2603700000000000e+05	9.8248000000000000e+05	8.3077655776690729e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0770307447685348e-05	2.3767160769294371e-01	3.5000000000000000e+00	-1.0695361316430214e-05	2.8722780658920816e-01
41	7.6210333488430758e-07	5.2774900000000000e+05	9.8149800000000000e+05	8.2469186882685940e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0648748478698363e-05	2.3767160769295514e-01	3.5000000000000000e+00	-1.0867189031990766e-05	2.8722780658921965e-01
42	7.8069122110099801e-07	5.3011700000000000e+05	9.8034800000000000e+05	8.2299589286369160e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0716382792270069e-05	2.3767160769296197e-01	3.5000000000000000e+00	-1.0703587111324070e-05	2.8722780658922598e-01
43	7.9927910731768843e-07	5.3252900000000000e+05	9.7925400000000000e+05	8.2550995727712151e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0704501088534499e-05	2.3767160769296128e-01	3.5000000000000000e+00	-1.0706329042955355e-05	2.8722780658922731e-01
44	8.1786699353437885e-07	5.3515700000000000e+05	9.7814500000000000e+05	8.3225745510059097e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0636866774962792e-05	2.3767160769295492e-01	3.5000000000000000e+00	-1.0801382672839916e-05	2.8722780658922270e-01
45	8.3645487975106927e-07	5.3790200000000000e+05	9.7698600000000000e+05	8.4402301424575369e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0696275293640642e-05	2.3767160769294365e-01	3.5000000000000000e+00	-1.0747458017424637e-05	2.8722780658920943e-01
46	8.5504276596775969e-07	5.4077500000000000e+05	9.7574200000000000e+05	8.5994670101785679e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0599393709335226e-05	2.3767160769292497e-01	3.5000000000000000e+00	-1.0713640860638783e-05	2.8722780658919056e-01
47	8.7363065218445011e-07	5.4398000000000000e+05	9.7450500000000000e+05	8.7953802281559616e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0466867013823098e-05	2.3767160769289947e-01	3.5000000000000000e+00	-1.0535415304605233e-05	2.8722780658916552e-01
48	8.9221853840114053e-07	5.4706500000000000e+05	9.7328000000000000e+05	9.0056193633302621e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0383695087674107e-05	2.3767160769287016e-01	3.5000000000000000e+00	-1.0524447578080090e-05	2.8722780658913566e-01
49	9.1080642461783095e-07	5.4980000000000000e+05	9.7201400000000000e+05	9.1997857820656826e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0444017583562387e-05	2.3767160769284146e-01	3.5000000000000000e+00	-1.0381867133253251e-05	2.8722780658910546e-01
50	9.2939431083452137e-07	5.5165400000000000e+05	9.7074600000000000e+05	9.3563739891765270e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0309662933629401e-05	2.3767160769281825e-01	3.5000000000000000e+00	-1.0546383031130375e-05	2.8722780658908220e-01
51	9.4798219705121180e-07	5.5230800000000000e+05	9.6933300000000000e+05	9.4343392747598849e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0541813145078231e-05	2.3767160769280685e-01	3.5000000000000000e+00	-1.0412028381197389e-05	2.8722780658906938e-01
52	9.6657008326790232e-07	5.5155900000000000e+05	9.6803800000000000e+05	9.4355170881589876e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0540899167867803e-05	2.3767160769280501e-01	3.5000000000000000e+00	-1.0513479851554949e-05	2.8722780658906849e-01
53	9.8515796948459285e-07	5.4983400000000000e+05	9.6664300000000000e+05	9.3964780763702890e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0507082011081949e-05	2.3767160769280909e-01	3.5000000000000000e+00	-1.0657888250802646e-05	2.8722780658907393e-01
54	1.0037458557012834e-06	5.4804200000000000e+05	9.6512800000000000e+05	9.3312035835173731e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0496114284556808e-05	2.3767160769281603e-01	3.5000000000000000e+00	-1.0806866536102487e-05	2.8722780658908131e-01
55	1.0223337419179739e-06	5.4657900000000000e+05	9.6366100000000000e+05	9.2635565310422242e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0629554957279364e-05	2.3767160769282381e-01	3.5000000000000000e+00	-1.0682565635484215e-05	2.8722780658908870e-01
56	1.0409216281346644e-06	5.4592800000000000e+05	9.6216300000000000e+05	9.2129090067198396e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0372727361148965e-05	2.3767160769282794e-01	3.5000000000000000e+00	-1.0590253937230940e-05	2.8722780658909375e-01
57	1.0595095143513550e-06	5.4518300000000000e+05	9.6061900000000000e+05	9.1394777735776210e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0603963595387367e-05	2.3767160769283477e-01	3.5000000000000000e+00	-1.0639608706594077e-05	2.8722780658909941e-01
58	1.0780974005680455e-06	5.4518000000000000e+05	9.5906400000000000e+05	9.0969296062042741e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0446759515193671e-05	2.3767160769284021e-01	3.5000000000000000e+00	-1.0394662814199248e-05	2.8722780658910246e-01
59	1.0966852867847360e-06	5.4517900000000000e+05	9.5739700000000000e+05	9.0316428890338147e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0514393828765379e-05	2.3767160769284579e-01	3.5000000000000000e+00	-1.0747458017424637e-05	2.8722780658911135e-01
60	1.1152731730014265e-06	5.4577400000000000e+05	9.5576800000000000e+05	8.9672043531851293e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0699017225271928e-05	2.3767160769285481e-01	3.5000000000000000e+00	-1.0556436780445088e-05	2.8722780658911906e-01
61	1.1338610592181171e-06	5.4684300000000000e+05	9.5407600000000000e+05	8.9115576443195156e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0619501207964651e-05	2.3767160769286277e-01	3.5000000000000000e+00	-1.0619501207964651e-05	2.8722780658912905e-01
62	1.1524489454348076e-06	5.4816200000000000e+05	9.5235600000000000e+05	8.8703179206887954e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0616759276333367e-05	2.3767160769287113e-01	3.5000000000000000e+00	-1.0663372114065218e-05	2.8722780658913638e-01
63	1.1710368316514981e-06	5.4905600000000000e+05	9.5064800000000000e+05	8.8294714167198635e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0781275174210491e-05	2.3767160769287829e-01	3.5000000000000000e+00	-1.0831543920784056e-05	2.8722780658914293e-01
64	1.1896247178681886e-06	5.5006000000000000e+05	9.4888000000000000e+05	8.8199472604695848e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0717296769480497e-05	2.3767160769288032e-01	3.5000000000000000e+00	-1.0896436302724476e-05	2.8722780658914643e-01
65	1.2082126040848792e-06	5.5137900000000000e+05	9.4716100000000000e+05	8.8681269280523057e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0571974393022371e-05	2.3767160769287560e-01	3.5000000000000000e+00	-1.0664286091275646e-05	2.8722780658914138e-01
66	1.2268004903015697e-06	5.5306200000000000e+05	9.4535600000000000e+05	8.9608903597011249e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0629554957279364e-05	2.3767160769286516e-01	3.5000000000000000e+00	-1.0624071094016794e-05	2.8722780658913022e-01
67	1.2453883765182602e-06	5.5462300000000000e+05	9.4356800000000000e+05	9.0698650601818780e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0592995868862226e-05	2.3767160769284956e-01	3.5000000000000000e+00	-1.0788586991893918e-05	2.8722780658911451e-01
68	1.2639762627349508e-06	5.5685500000000000e+05	9.4169500000000000e+05	9.2145918929736751e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0434877811458102e-05	2.3767160769282814e-01	3.5000000000000000e+00	-1.0459555196139670e-05	2.8722780658909253e-01
69	1.2825641489516413e-06	5.5907100000000000e+05	9.3981500000000000e+05	9.3616163184702707e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0413856335618247e-05	2.3767160769280535e-01	3.5000000000000000e+00	-1.0515307805975807e-05	2.8722780658906832e-01
70	1.3011520351683318e-06	5.6132500000000000e+05	9.3791100000000000e+05	9.4938657488321759e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0407458495145247e-05	2.3767160769278362e-01	3.5000000000000000e+00	-1.0536329281815661e-05	2.8722780658904867e-01
71	1.3197399213850223e-06	5.6319200000000000e+05	9.3598300000000000e+05	9.5925628765095494e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0335254295521399e-05	2.3767160769276749e-01	3.5000000000000000e+00	-1.0395576791409678e-05	2.8722780658903252e-01
72	1.3383278076017129e-06	5.6402800000000000e+05	9.3414100000000000e+05	9.6455589599501432e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0436705765878958e-05	2.3767160769275855e-01	3.5000000000000000e+00	-1.0543641099499089e-05	2.8722780658902419e-01
73	1.3569156938184034e-06	5.6326900000000000e+05	9.3213100000000000e+05	9.6437027337749914e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0537243259026089e-05	2.3767160769275777e-01	3.5000000000000000e+00	-1.0632296888910650e-05	2.8722780658902147e-01
74	1.3755035800350939e-06	5.6152500000000000e+05	9.3001100000000000e+05	9.6130903193231168e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0552780871603373e-05	2.3767160769275958e-01	3.5000000000000000e+00	-1.0687135521536358e-05	2.8722780658902336e-01
75	1.3940914662517844e-06	5.6004700000000000e+05	9.2795000000000000e+05	9.5919957429492008e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0570146438601514e-05	2.3767160769276077e-01	3.5000000000000000e+00	-1.0446759515193671e-05	2.8722780658902536e-01
76	1.4126793524684750e-06	5.5877400000000000e+05	9.2582000000000000e+05	9.5459896925157947e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0790414946314774e-05	2.3767160769276524e-01	3.5000000000000000e+00	-1.0602135640966511e-05	2.8722780658902897e-01
77	1.4312672386851655e-06	5.5829500000000000e+05	9.2372400000000000e+05	9.5193351929883896e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0416598267249533e-05	2.3767160769276635e-01	3.5000000000000000e+00	-1.0431221902616388e-05	2.8722780658903091e-01
78	1.4498551249018560e-06	5.5859800000000000e+05	9.2161300000000000e+05	9.5072046263376374e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0210039417692699e-05	2.3767160769276588e-01	3.5000000000000000e+00	-1.0446759515193671e-05	2.8722780658903091e-01
79	1.4684430111185466e-06	5.5864900000000000e+05	9.1946600000000000e+05	9.4632543851482954e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0486974512452524e-05	2.3767160769276718e-01	3.5000000000000000e+00	-1.0589339960020512e-05	2.8722780658903385e-01
80	1.4870308973352371e-06	5.5922000000000000e+05	9.1721300000000000e+05	9.4380886847214913e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0257566232634978e-05	2.3767160769276888e-01	3.5000000000000000e+00	-1.0400146677461820e-05	2.8722780658903474e-01
81	1.5056187835519276e-06	5.5949900000000000e+05	9.1500200000000000e+05	9.3899022377896375e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0454071332877099e-05	2.3767160769277454e-01	3.5000000000000000e+00	-1.0631382911700222e-05	2.8722780658903946e-01
82	1.5242066697686181e-06	5.6002400000000000e+05	9.1271100000000000e+05	9.3372834045950084e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0579286210705799e-05	2.3767160769278159e-01	3.5000000000000000e+00	-1.0467780991033526e-05	2.8722780658904501e-01
83	1.5427945559853087e-06	5.6072700000000000e+05	9.1041000000000000e+05	9.2866759761783372e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0494286330135952e-05	2.3767160769278861e-01	3.5000000000000000e+00	-1.0646920524277505e-05	2.8722780658905211e-01
84	1.5613824422019992e-06	5.6131600000000000e+05	9.0803300000000000e+05	9.2482583314731203e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0620415185175080e-05	2.3767160769279436e-01	3.5000000000000000e+00	-1.0580200187916227e-05	2.8722780658906022e-01
85	1.5799703284186897e-06	5.6166700000000000e+05	9.0573500000000000e+05	9.2109671692318174e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0624071094016794e-05	2.3767160769279974e-01	3.5000000000000000e+00	-1.0708156997376213e-05	2.8722780658906621e-01
86	1.5985582146353802e-06	5.6193900000000000e+05	9.0333300000000000e+05	9.1975244276132731e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0643264615435791e-05	2.3767160769280218e-01	3.5000000000000000e+00	-1.0767565516054063e-05	2.8722780658906832e-01
87	1.6171461008520708e-06	5.6243700000000000e+05	9.0098200000000000e+05	9.2172042583760874e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0635038820541936e-05	2.3767160769279902e-01	3.5000000000000000e+00	-1.0710898929007497e-05	2.8722780658906533e-01
88	1.6357339870687613e-06	5.6336400000000000e+05	8.9856000000000000e+05	9.2771185951787099e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0485146558031667e-05	2.3767160769279003e-01	3.5000000000000000e+00	-1.0652404387540076e-05	2.8722780658905578e-01
89	1.6543218732854518e-06	5.6407000000000000e+05	8.9607600000000000e+05	9.3494960071421248e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0620415185175080e-05	2.3767160769277812e-01	3.5000000000000000e+00	-1.0734662336478638e-05	2.8722780658904301e-01
90	1.6729097595021423e-06	5.6536400000000000e+05	8.9350100000000000e+05	9.4436478872227730e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0586598028389227e-05	2.3767160769276272e-01	3.5000000000000000e+00	-1.0514393828765379e-05	2.8722780658902702e-01
91	1.6914976457188329e-06	5.6723000000000000e+05	8.9104600000000000e+05	9.5446692225551788e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0412028381197389e-05	2.3767160769274467e-01	3.5000000000000000e+00	-1.0391920882567964e-05	2.8722780658900909e-01
92	1.7100855319355234e-06	5.6918800000000000e+05	8.8858500000000000e+05	9.6447851421094189e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0312404865260687e-05	2.3767160769272677e-01	3.5000000000000000e+00	-1.0330684409469256e-05	2.8722780658899272e-01
93	1.7286734181522139e-06	5.7058500000000000e+05	8.8610900000000000e+05	9.7001849768589741e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0330684409469256e-05	2.3767160769271511e-01	3.5000000000000000e+00	-1.0574716324653657e-05	2.8722780658897895e-01
94	1.7472613043689045e-06	5.7153900000000000e+05	8.8363400000000000e+05	9.7561763548407256e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0391006905357534e-05	2.3767160769270537e-01	3.5000000000000000e+00	-1.0299609184314688e-05	2.8722780658896968e-01
95	1.7658491905855950e-06	5.7109100000000000e+05	8.8105700000000000e+05	9.7683886320810459e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0435791788668530e-05	2.3767160769270082e-01	3.5000000000000000e+00	-1.0539985190657375e-05	2.8722780658896563e-01
96	1.7844370768022855e-06	5.6935800000000000e+05	8.7847200000000000e+05	9.7549319810604792e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0499770193398522e-05	2.3767160769269963e-01	3.5000000000000000e+00	-1.0724608587163924e-05	2.8722780658896579e-01
97	1.8030249630189760e-06	5.6771400000000000e+05	8.7591400000000000e+05	9.7366068126504651e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0461383150560526e-05	2.3767160769269971e-01	3.5000000000000000e+00	-1.0547297008340803e-05	2.8722780658896624e-01
98	1.8216128492356666e-06	5.6658200000000000e+05	8.7333500000000000e+05	9.7077681359828224e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0472350877085669e-05	2.3767160769270065e-01	3.5000000000000000e+00	-1.0617673253543795e-05	2.8722780658896729e-01
99	1.8402007354523571e-06	5.6581800000000000e+05	8.7064000000000000e+05	9.6875938827795728e-12	0.0000000000000000e+00	3.5000000000000000e+00	-1.0519877692027949e-05	2.3767160769270068e-01	3.5000000000000000e+00	-1.0431221902616388e-05	2.8722780658896591e-01
