,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4
105,67075625006.47601,676.6307529939025,-0.21229689486073533,-2.417292295330881e-05,-2.9961955065895827e-07,-4.459707876292809e-07,-5.81909139215342e-07,-9.54510567603549e-07
106,227261245629.15665,1178.976135985604,-1.5083007317300399,-4.081522265121654e-05,-4.360980475993004e-07,-8.400512069739332e-07,-1.1980806773685111e-06,-2.148705768866042e-06
107,49674265595.94141,1811.0502947530872,-0.2679530454282171,-1.4744075417762169e-05,-1.8617186057317944e-07,-2.7478274088182336e-07,-3.568902774980927e-07,-5.812336386720128e-07
108,285802505794.5486,481.6478417485165,-1.1998843809093294,-4.79831329675617e-05,-6.5713888729491e-07,-1.1321535009456494e-06,-1.5457982208001617e-06,-2.6168726130281058e-06
109,109095638145.09882,931.8015360180443,-0.9522289226845753,-2.816525951213777e-05,-3.238659386953976e-07,-5.434560693390482e-07,-7.435978046816754e-07,-1.2848699821567669e-06
110,138863059270.7064,1386.663225039403,-0.5050777354291651,-3.6345209512502594e-05,-4.612458593143139e-07,-7.057194764426737e-07,-9.317582319113755e-07,-1.549290361569402e-06
111,58597349582.1877,1391.7258222880366,-0.8600095411921691,-1.5832930625654264e-05,-1.823848525373996e-07,-2.988887439280027e-07,-4.055063581230605e-07,-6.946670362542856e-07
112,139949770870.81387,1586.063571553483,-0.12343934644402377,-3.906251214914919e-05,-5.204708358272771e-07,-7.555090418437539e-07,-9.747004309708766e-07,-1.5775233626796586e-06
113,178691759081.93237,1110.547269150053,-0.7722330849934222,-4.212641584335585e-05,-5.266098719807604e-07,-8.411508367047864e-07,-1.1287955516271287e-06,-1.9073544766834114e-06
114,97784053056.48381,830.8568287353377,-1.3775415330018095,-2.3113103155813996e-05,-2.3503075712853548e-07,-4.4704082349198446e-07,-6.370397833915604e-07,-1.1458803420665535e-06
115,275150753181.5543,2214.518957338248,-1.5900101326843852,-4.4030243508220556e-05,-4.781937587061157e-07,-9.16421345296184e-07,-1.3070099865632877e-06,-2.3510814480600096e-06
116,251086028964.87274,417.129361560184,-0.96098669605889,-4.5461930798058e-05,-6.66954512963663e-07,-1.0861938244579434e-06,-1.4552650414482973e-06,-2.416788005915153e-06
117,271713981161.50363,1807.3646124941731,-0.018614829925166942,-6.659108980270047e-05,-9.419689232743107e-07,-1.337294295365141e-06,-1.705874256674322e-06,-2.718166967598888e-06
118,176715798434.82095,2133.257415114266,-1.9848865029735094,-2.61064874128749e-05,-2.280130999515474e-07,-5.470494049607688e-07,-8.247465850503734e-07,-1.5604748358657278e-06
119,154176973423.0187,1140.13082373838,-1.8286166533771813,-2.7334257823139157e-05,-2.393609325190989e-07,-5.492462965387403e-07,-8.198437065248216e-07,-1.535459028063501e-06
120,81396205076.72575,948.0321356317709,-0.4035547586464776,-2.5691341801865103e-05,-3.1557847984551015e-07,-4.805523529898595e-07,-6.333352450224784e-07,-1.0512894931319564e-06
121,42178419520.474846,2384.9931154080928,-1.9063897896408684,-6.898908690304513e-06,-6.226644088771621e-08,-1.4292781085259967e-07,-2.12597071067666e-07,-3.9513385212779177e-07
122,53140144338.90073,2156.843502970899,-1.3085756810710552,-1.107644456490731e-05,-1.2275232585507044e-07,-2.2008227876506043e-07,-3.07518203927759e-07,-5.415259161462801e-07
123,103589076806.71568,952.0332512224097,-0.6118203979146433,-2.9507427533210176e-05,-3.5891657998638286e-07,-5.634647946368393e-07,-7.518149481114276e-07,-1.2647552744795506e-06
124,196870953912.7518,1828.697150058575,-0.13187639857441624,-5.0417216427464514e-05,-6.884701125950946e-07,-9.943254738663238e-07,-1.2794757183071284e-06,-2.063324187605365e-06
125,89746105187.5751,1789.9815086873239,-0.906631966738771,-2.1347734580581727e-05,-2.5486591883973927e-07,-4.1768953973089536e-07,-5.667880702992357e-07,-9.715151077279272e-07
126,55813972159.82134,2438.37892349728,-1.8042597245392071,-9.327983291261975e-06,-8.97656248897626e-08,-1.938022771805398e-07,-2.8480674021137765e-07,-5.250762131392377e-07
127,83383864481.41708,2673.3152319951923,-0.15066194820849055,-2.1602212445996292e-05,-2.946859329225468e-07,-4.2458053834367515e-07,-5.45513280788633e-07,-8.773202296949667e-07
128,59204424873.2572,2169.955376054446,-0.5909796826418241,-1.5084504036652464e-05,-1.896576154729033e-07,-2.9150316726778574e-07,-3.8524663221264995e-07,-6.401401419030759e-07
129,63865779934.74513,570.8779131141043,-0.12447084021619492,-2.4121119722988493e-05,-3.0276529940448174e-07,-4.4596260115726116e-07,-5.790994844483512e-07,-9.441931894336652e-07
130,193875488715.44058,1520.4993062898363,-1.0449135962480471,-4.0848510370414156e-05,-4.8675800454031e-07,-8.17052610144359e-07,-1.1175884694098546e-06,-1.9294680869537485e-06
131,56682401681.12586,1623.2789818073304,-0.9674552336759807,-1.427194650673826e-05,-1.635675007857694e-07,-2.7277662273558947e-07,-3.723206787271249e-07,-6.414611755057116e-07
132,293331663748.18097,342.06596097611646,-0.7105624979435148,-4.8602858914191256e-05,-8.402889816239566e-07,-1.2888693124674801e-06,-1.6835959105055248e-06,-2.7063526261190195e-06
133,54603434377.84588,1626.8405973792119,-1.983078835966273,-9.622213016810983e-06,-7.558256186927437e-08,-1.9322987494844826e-07,-2.9487088103174506e-07,-5.62528204255675e-07
134,42276694396.8278,1179.1940420439928,-0.4754706581345163,-1.377448103340605e-05,-1.623434339696625e-07,-2.49318287902511e-07,-3.295984295298282e-07,-5.485025198767198e-07
135,60492211722.6751,2412.957154885443,-0.8651436722459862,-1.3806279106072599e-05,-1.7013829569216083e-07,-2.7294278617442553e-07,-3.668410980406418e-07,-6.207296771062515e-07
136,128067392136.72748,1755.2435660471535,-1.4617678636506815,-2.480543864967192e-05,-2.625318294419437e-07,-4.983215761026191e-07,-7.100416721013111e-07,-1.2784742405201372e-06
137,211262069223.24313,2704.1823413347156,-0.42485000251517424,-4.670857325522612e-05,-6.391293690130333e-07,-9.473399605380752e-07,-1.2337116634868976e-06,-2.0193522115723178e-06
138,56645773752.762054,1159.8034071389447,-1.8144189467896874,-1.1726710797217352e-05,-9.72375859653373e-08,-2.2721295869636648e-07,-3.411188599303169e-07,-6.43225498060642e-07
139,111052860118.31334,1184.6627720215529,-0.08681131020110566,-3.42079825506146e-05,-4.469277127318385e-07,-6.496487703164139e-07,-8.386523408377499e-07,-1.358275449703212e-06
140,103184003163.40137,2119.852960236901,-1.6649336540578652,-1.819379252138581e-05,-1.831304781085065e-07,-3.733667892710115e-07,-5.424570713356042e-07,-9.939831296649143e-07
141,71985692355.16734,1846.912015131213,-0.08606158346877657,-2.138214318129742e-05,-2.801609323415061e-07,-4.048303690127194e-07,-5.210430988381673e-07,-8.403714021271449e-07
142,144167196046.02655,751.3124610125469,-0.11295435601983184,-4.173225705601774e-05,-5.785243603027838e-07,-8.416275826590117e-07,-1.085361476975359e-06,-1.7505115783873872e-06
143,165090724382.66754,2289.821806259559,-1.0492651215715851,-3.319622075154706e-05,-4.0542628652678887e-07,-6.740037713577899e-07,-9.193980958592383e-07,-1.5849392581777738e-06
144,50818318511.76918,1069.3292164746113,-0.2899851427363358,-1.734166714950349e-05,-2.105707161455832e-07,-3.15523051036216e-07,-4.129173157014287e-07,-6.796990106616959e-07
145,76966747225.41806,976.1651024026952,-0.6711941739782636,-2.2857920311494938e-05,-2.6939899906845835e-07,-4.2864168669259775e-07,-5.752019495434377e-07,-9.744137457310836e-07
146,81138618023.4722,2539.927454220842,-0.4533242008358367,-1.990488500474887e-05,-2.6231033000890216e-07,-3.931030333097257e-07,-5.141238093244858e-07,-8.446404051241353e-07
147,289464472787.5928,670.5649564452293,-0.5085777601683583,-5.894436105637809e-05,-8.910391365302258e-07,-1.3409586364798385e-06,-1.7479003795649428e-06,-2.8318738644113463e-06
