,Beta_cyl,Beta_sph,diff_Beta
79,1.654461095075226,-0.25716091039361993,1.911622005468846
80,1.4791073020293615,0.06882107541122481,1.4102862266181366
81,1.7211654742660831,-0.2428795583179373,1.9640450325840204
82,1.6409524063474774,-0.263177307897585,1.9041297142450624
83,1.5490077523702293,-0.05110161722190502,1.6001093695921342
84,1.4261025335472224,-0.08168029780728416,1.5077828313545065
85,1.5324778032978088,-0.05001047909858457,1.5824882823963933
86,1.665929539936078,-0.30115953916504173,1.9670890791011197
87,1.4124830654289529,-0.0188439390899659,1.4313270045189188
88,1.6274632324811857,-0.1795557196499779,1.8070189521311637
89,1.6063909657732012,-0.09339319235205418,1.6997841581252553
90,1.670644464962859,-0.2780699228949352,1.9487143878577942
91,1.3991845042562134,-0.018418181751335822,1.4176026860075492
92,1.5202576238140244,0.03821874013844092,1.4820388836755836
93,1.7278682642015943,-0.3461837345416089,2.074051998743203
94,1.6740451092060655,-0.24900714856595363,1.923052257772019
95,1.6015263736884136,-0.08121561088322088,1.6827419845716345
96,1.629405086851394,-0.1700168647006438,1.7994219515520378
97,1.608035728496751,-0.1417978306034874,1.7498335591002385
98,1.7102585739391223,-0.34499202678091795,2.0552506007200404
99,1.6346879057370278,-0.3010394927966279,1.9357273985336558
100,1.4846515596539125,-0.05491034102171741,1.5395619006756298
101,1.6678202892294125,-0.4058790078417889,2.0736992970712014
102,1.496333559971101,-0.02671296814739679,1.5230465281184977
103,1.600275437467617,-0.2899235258529788,1.8901989633205958
104,1.6343990046969779,-0.304297930887278,1.9386969355842558
105,1.7181361000079,-0.3690535430873089,2.087189643095209
106,1.7062552893907657,-0.28908202301358477,1.9953373124043505
107,1.591101687177811,-0.14291727932335194,1.734018966501163
108,1.6194396890506073,-0.12152865971998371,1.740968348770591
109,1.5426076489482423,-0.08251894939148402,1.6251265983397263
110,1.715079080952048,-0.3536161612718059,2.068695242223854
111,1.748878296378019,-0.2878454369902714,2.0367237333682904
112,1.7038697287752662,-0.18910762509434886,1.892977353869615
113,1.4428341947067889,0.1106197646624888,1.3322144300443002
114,1.6459310732212844,-0.21469781559902984,1.8606288888203142
115,1.6298928711360114,-0.2534374843368639,1.8833303554728753
116,1.34375971477791,0.012215933164255538,1.3315437816136544
117,1.6449183848013,-0.22629307036978577,1.871211455171086
118,1.5603273198553567,-0.07364964322929768,1.6339769630846543
119,1.6323973429857568,-0.18071321613581684,1.8131105591215737
120,1.47324812369185,-0.021523494902153235,1.4947716185940032
121,1.4826588008794954,0.0461932607984647,1.4364655400810307
122,1.4443698988326947,0.024261379256985734,1.420108519575709
123,1.6373694619057015,-0.08872420841044544,1.726093670316147
124,1.7025797036219825,-0.26265789681237084,1.9652376004343535
125,1.6228743121716476,-0.14352391123689873,1.7663982234085462
126,1.7422529992774167,-0.25737941081169774,1.9996324100891145
127,1.3607189133422954,-0.013398040404620044,1.3741169537469156
128,1.650087719265114,-0.16217267118188533,1.8122603904469994
129,1.4586924695341474,0.10136368491212866,1.3573287846220188
130,1.5590734661840244,0.01955650010780149,1.539516966076223
131,1.6464490527557019,-0.28063553542607433,1.9270845881817762
132,1.5363970707247396,0.0007423845485472587,1.5356546861761924
133,1.6338793375385505,-0.1171654837322214,1.7510448212707719
134,1.5283016731213217,0.04489730563915259,1.483404367482169
135,1.529329335072359,-0.022759784967460905,1.55208912003982
136,1.6746063846891985,-0.17434094069473285,1.8489473253839315
137,1.5211204302054402,-0.02024040084738426,1.5413608310528244
138,1.4946562479516332,-0.13522095829446115,1.6298772062460944
139,1.70577638807133,-0.28975804626399954,1.9955344343353294
140,1.5621279143971627,-0.09813621122252655,1.6602641256196893
141,1.6251656320300594,-0.24267989489367317,1.8678455269237326
142,1.4921937859435896,0.0005672073598462496,1.4916265785837435
143,1.5701866222688488,-0.17979961660465982,1.7499862388735086
144,1.6601504253943784,-0.18364017255847348,1.843790597952852
145,1.7362154759829977,-0.24673102406575298,1.9829465000487507
146,1.7320404659858695,-0.26241226302424897,1.9944527290101184
147,1.6333119362841073,-0.2545180070486936,1.887829943332801
148,1.6994007618825868,-0.17587184264315928,1.8752726045257462
149,1.7136254480045794,-0.1810646880370929,1.8946901360416724
150,1.531697461146392,-0.10182029617318432,1.6335177573195763
151,1.7179257831848447,-0.2417792327627144,1.959705015947559
152,1.6222240749594687,-0.1639995130929129,1.7862235880523816
153,1.570353418504938,-0.18902294352644772,1.7593763620313856
154,1.474903231237914,0.010025953713630284,1.4648772775242838
155,1.586516096161893,-0.10241905271636341,1.6889351488782562
156,1.570616614035681,-0.10696532672567252,1.6775819407613535
157,1.5184098551159668,-0.11903922115947625,1.637449076275443
158,1.4477760875073642,0.011658473259583014,1.4361176142477812
159,1.6983069553257484,-0.3599277631944562,2.058234718520205
160,1.559277547717192,-0.11869380219185326,1.6779713499090454
161,1.6259058252521403,-0.17302353227627418,1.7989293575284144
162,1.6863933166871177,-0.149071981825645,1.8354652985127626
163,1.5754498348582138,-0.12868636265291994,1.7041361975111338
164,1.714389278415142,-0.232201206139766,1.946590484554908
165,1.62914524051177,-0.20543983526866563,1.8345850757804356
166,1.7421985768152797,-0.3821245050961658,2.1243230819114456
167,1.7255857483146695,-0.32109272062081273,2.0466784689354824
168,1.4422324637883743,-0.010389816808182859,1.4526222805965572
169,1.75878007460952,-0.3343662654779139,2.0931463400874337
170,1.6400314714448914,-0.10160412902537537,1.7416356004702667
171,1.6285487694293566,-0.10657745957702866,1.7351262290063851
172,1.6356802616879336,-0.12682335742709103,1.7625036191150245
173,1.5001481883106167,-0.14612923090136812,1.646277419211985
174,1.5719455733620165,-0.026509283688476597,1.598454857050493
175,1.6343500684259318,-0.1831402696946447,1.8174903381205765
176,1.7159389283152449,-0.2612739075838136,1.9772128358990584
177,1.7135623888680653,-0.3622149851378319,2.0757773740058973
178,1.4553346889812202,0.014735317248668646,1.4405993717325516
179,1.7000428365153983,-0.37922475094133173,2.07926758745673
180,1.6917162114101978,-0.18123767285486747,1.8729538842650653
181,1.7059892616253438,-0.3258937486054988,2.0318830102308425
182,1.5054993684739983,-0.05506045198245775,1.5605598204564561
183,1.5358155758679541,-0.10170273404681349,1.6375183099147677
184,1.6560678890127205,-0.14444553362594711,1.8005134226386676
185,1.5962150199437548,-0.08915198553456948,1.6853670054783243
186,1.6846475790523088,-0.18641169884017333,1.8710592778924822
187,1.721069440409321,-0.32206095363906206,2.043130394048383
188,1.5961937313941623,-0.20242150267835657,1.798615234072519
189,1.453462865986916,-0.028021617381545225,1.4814844833684613
190,1.4334338604616166,0.04225176576171682,1.3911820946998998
191,1.7031482526603416,-0.26930689009241365,1.9724551427527552
192,1.74772652382567,-0.2692076125501551,2.0169341363758253
193,1.6953708415005446,-0.1883539208692371,1.8837247623697817
194,1.583479145616866,-0.0936168094197559,1.6770959550366218
195,1.6317005473277073,-0.17780911426219076,1.809509661589898
196,1.6681397106262141,-0.15045117795755855,1.8185908885837727
197,1.3629408453585683,0.021180465835994387,1.3417603795225739
198,1.644045058146923,-0.27397397097798315,1.9180190291249062
199,1.5144761877297077,0.01233482922290346,1.5021413585068042
200,1.7416474296953952,-0.25210047050043505,1.9937479001958303
201,1.4901753125055142,0.018150198839259488,1.4720251136662548
202,1.648554939643982,-0.21849811049530554,1.8670530501392877
203,1.723942504543523,-0.20334402360436443,1.9272865281478875
204,1.3717296672186845,-0.010626048327698171,1.3823557155463826
205,1.6391752320475286,-0.22227092918420693,1.8614461612317355
206,1.3479164570090651,-0.005897122369789154,1.3538135793788544
207,1.6832963012633293,-0.22965723835606427,1.9129535396193935
208,1.6983450970277099,-0.21784959399969764,1.9161946910274075
209,1.5968829363536345,-0.17010709364827778,1.7669900300019123
210,1.6344434559564005,-0.18563969726437526,1.8200831532207757
211,1.6943625231919353,-0.344132168212859,2.0384946914047943
212,1.5809236295997742,-0.16618115990904037,1.7471047895088145
213,1.6628294267253811,-0.14329721743236148,1.8061266441577426
214,1.4882944633254085,-0.14480970758043127,1.6331041709058398
215,1.6443699174635777,-0.10462849454598735,1.7489984120095652
216,1.6386645369848614,-0.1906998790251073,1.8293644160099687
217,1.6395811427622509,-0.12872202097238178,1.7683031637346327
218,1.4821691349979584,-0.05089600811129634,1.5330651431092548
219,1.403203994092347,0.03593834582515723,1.3672656482671899
220,1.4334948976310162,-0.04562446497955912,1.4791193626105754
221,1.4190480792398634,0.06929914622929205,1.3497489330105714
222,1.6093714238218388,-0.1478472343153688,1.7572186581372076
223,1.4828998090675758,-0.08964539573686604,1.572545204804442
224,1.6877562777516688,-0.34402407642586236,2.0317803541775312
225,1.687092977029245,-0.2612214944196463,1.9483144714488914
226,1.7022858635766687,-0.3108509875137943,2.013136851090463
227,1.6392866243457525,-0.08374765563357092,1.7230342799793235
228,1.647115894941806,-0.17012007637692664,1.8172359713187327
229,1.70180838863624,-0.38268466026353315,2.0844930488997733
230,1.5225437390642587,0.0312603453437102,1.4912833937205485
231,1.6483388998151252,-0.11321336360883609,1.7615522634239613
232,1.3849101989606483,0.05137376190493023,1.3335364370557181
233,1.4916387333459027,-0.016407718543414298,1.508046451889317
234,1.7462807660733608,-0.363041754821106,2.109322520894467
235,1.5249264945963155,0.008412565980344382,1.516513928615971
236,1.4840398401143855,0.0201597826850688,1.4638800574293167
237,1.552632803006644,-0.19468921669760875,1.747322019704253
238,1.700692228035234,-0.19392339637780368,1.8946156244130377
239,1.4109296232837532,0.0061324999061485325,1.4047971233776047
240,1.6101532772683993,-0.16652273850056426,1.7766760157689636
241,1.6925868567876865,-0.3180978551218079,2.0106847119094944
242,1.70856377471974,-0.3738992017825867,2.0824629765023266
243,1.5823180533181422,-0.17221480066265477,1.754532853980797
244,1.6701148005729438,-0.14754144421943452,1.8176562447923783
245,1.4292772721382632,-0.02075158895581848,1.4500288610940817
246,1.6367909447662123,-0.28572732060600925,1.9225182653722217
247,1.6549469495882918,-0.17203625542327186,1.8269832050115637
248,1.5198022461028633,-0.10057979450575778,1.6203820406086211
249,1.3478645739695936,-0.008225134832764668,1.3560897088023582
250,1.4868348015228128,-0.17829492612823444,1.6651297276510473
251,1.6244496898136422,-0.17537642465506356,1.7998261144687058
252,1.4839498492089085,-0.010651120341524175,1.4946009695504328
253,1.477961298819994,0.04109755648340227,1.4368637423365918
254,1.6780001908708866,-0.3625366894433082,2.040536880314195
255,1.3643142764161102,0.03597317706905355,1.3283410993470568
256,1.5198486954090662,-0.06059393627140727,1.5804426316804734
257,1.7012483239448632,-0.17087692492904483,1.8721252488739082
258,1.4409307199855317,0.04650212607047466,1.3944285939150571
259,1.7160583301209669,-0.369827147768361,2.085885477889328
260,1.6641555710621214,-0.24180081882133397,1.9059563898834555
261,1.7426273981861438,-0.2459114478695911,1.988538846055735
262,1.743165868978513,-0.2953876030199305,2.0385534719984433
263,1.7046896018004827,-0.3336225470116767,2.0383121488121594
264,1.7111432305282746,-0.28662466190430164,1.9977678924325761
265,1.5017551786479344,0.061773463336179266,1.4399817153117551
266,1.7157984842193819,-0.23847948877797664,1.9542779729973585
267,1.612480456136606,-0.15672783967798212,1.769208295814588
268,1.717407143353517,-0.25193496324440534,1.9693421065979222
269,1.7403908537961241,-0.2089573964900717,1.9493482502861958
270,1.6240304449651637,-0.11478415792571951,1.7388146028908833
271,1.4928132488287762,-0.03986222316216403,1.5326754719909401
272,1.471751019445505,0.08638908593992266,1.3853619335055825
273,1.5353310592245952,-0.1146379784422379,1.6499690376668332
274,1.6361490619200363,-0.1273620955655017,1.763511157485538
275,1.430622745175847,0.07599197622441213,1.354630768951435
276,1.3905747339401844,0.02513793722481741,1.3654367967153669
277,1.563051721996296,-0.059651894854244415,1.6227036168505404
278,1.623947211406341,-0.12050051843023009,1.744447729836571
279,1.6838008735733974,-0.1926264990866573,1.8764273726600547
280,1.68844291886785,-0.21943923694017695,1.907882155808027
281,1.6951208824999966,-0.21732419370836964,1.9124450762083662
282,1.6429084119294808,-0.16863292869206284,1.8115413406215437
283,1.685221716368349,-0.2726732042941801,1.9578949206625291
284,1.7373620234306795,-0.2682215582244831,2.005583581655163
285,1.6797803608535078,-0.2786645895824566,1.9584449504359644
286,1.720374678529483,-0.29429479463798763,2.0146694731674706
287,1.7447734413046978,-0.2855744533590177,2.0303478946637155
288,1.711003763764405,-0.28641675704913944,1.9974205208135445
289,1.506286161793167,-0.03574621071669931,1.5420323725098664
290,1.4915176947962705,0.06733533879503457,1.4241823560012359
291,1.6447593341430102,-0.24105953381374903,1.8858188679567593
292,1.468174295820099,-0.043699665069277964,1.511873960889377
293,1.7466873042423618,-0.2666290765023552,2.013316380744717
294,1.3381743636095553,-0.004748500670883915,1.3429228642804392
295,1.6488273390319874,-0.1241001284911736,1.772927467523161
296,1.69842376909086,-0.1756417130168849,1.8740654821077447
297,1.43377622482547,-0.0006493542065281268,1.4344255790319982
298,1.7420396722241114,-0.21353167408209017,1.9555713463062014
299,1.7596134004274904,-0.29988150478478254,2.059494905212273
300,1.6288585464612655,-0.05809700609244871,1.686955552553714
301,1.4789349628213395,-0.0750653825365815,1.554000345357921
302,1.5673991600716568,-0.09868153259747584,1.6660806926691327
303,1.5435698782898482,-0.058002946947997513,1.6015728252378456
304,1.4780515293287237,-0.02796307685178457,1.5060146061805084
305,1.643106270511345,-0.14077326622376443,1.7838795367351095
306,1.5442166977896796,-0.01749940510976649,1.5617161028994462
307,1.5585583429244778,-0.0730205768567809,1.6315789197812587
308,1.7371582264325545,-0.22437644983081428,1.9615346762633687
309,1.6711692198587569,-0.1923884549274265,1.8635576747861835
310,1.5561053241183724,-0.10015714601621845,1.656262470134591
311,1.613830947678124,-0.1608232001920266,1.7746541478701507
312,1.645329207697046,-0.1376992400861271,1.783028447783173
313,1.6392112621859856,-0.10210729956061926,1.741318561746605
314,1.646972358239488,-0.21219444453329075,1.8591668027727788
315,1.6085275083642605,-0.13269783076282612,1.7412253391270867
316,1.6579443586876255,-0.2432046925170541,1.9011490512046796
317,1.6516340706511827,-0.15200696440187367,1.8036410350530563
318,1.5429938628665016,-0.028853246460825002,1.5718471093273267
319,1.6493292982998384,-0.15943379474054017,1.8087630930403786
320,1.6888906155154928,-0.1723619048400099,1.8612525203555026
321,1.4247528613414326,0.07200594321700726,1.3527469181244254
322,1.5573664549032011,-0.15458738535575275,1.7119538402589538
323,1.5083642554333783,-0.21422014032525008,1.7225843957586284
324,1.362437135738253,0.02093190814404449,1.3415052275942085
325,1.6245544377711711,-0.2377889278728603,1.8623433656440314
326,1.6680700752432256,-0.3125188085002986,1.9805888837435242
327,1.4678171137497233,-0.07395888013285966,1.541775993882583
328,1.5283884900392901,-0.07107032013884362,1.5994588101781337
329,1.6741397869951986,-0.33532350306539277,2.0094632900605913
330,1.7205919327703765,-0.2534021472730751,1.9739940800434517
331,1.4749974119562357,0.034063384022084635,1.4409340279341512
332,1.6018809244231016,-0.08280957814697386,1.6846905025700754
333,1.6503236808525723,-0.1700093264893678,1.8203330073419401
334,1.675675093112809,-0.19354717831577548,1.8692222714285844
335,1.7514251970032637,-0.24966076127775208,2.0010859582810157
336,1.6827427070977359,-0.2443781457795441,1.9271208528772799
337,1.697192736567873,-0.22236858716333566,1.9195613237312086
338,1.6042668114130632,-0.10181561388931643,1.7060824253023796
339,1.519458699715662,-0.09931250799486233,1.6187712077105243
340,1.7499126686142248,-0.32220226226844767,2.0721149308826723
341,1.6443373656511249,-0.08488026737545908,1.729217633026584
342,1.56463672841861,-0.09892449104620873,1.6635612194648188
343,1.554746267927568,-0.04436511231232532,1.5991113802398935
344,1.5694595443824475,-0.11247111064385625,1.6819306550263038
345,1.53418741596486,-0.03255208965573875,1.5667395056205988
346,1.6133319823945165,-0.10146880918828603,1.7148007915828025
347,1.7232102008024173,-0.2350955124359312,1.9583057132383486
348,1.562284796896097,-0.17854797845479664,1.7408327753508934
349,1.6525425999033008,-0.24860392659754527,1.901146526500846
350,1.5722713073881645,-0.06370309891845294,1.6359744063066173
351,1.722151728861797,-0.2851248295013706,2.0072765583631673
352,1.6266163638954299,-0.2309123200241091,1.857528683919539
353,1.4983437406946007,0.010506674609975428,1.4878370660846254
354,1.6890571478162268,-0.3211759055497436,2.0102330533659707
355,1.7342405182365934,-0.32199229917392386,2.056232817410517
356,1.6290301129701488,-0.18545682715329556,1.8144869401234442
357,1.4777228805126297,-0.011467340109279382,1.489190220621909
358,1.4707772706847726,0.02015001962515321,1.4506272510596194
359,1.7065988525152573,-0.33714767417287983,2.043746526688137
360,1.5330323240587287,-0.1573106402411128,1.6903429642998415
361,1.5294466694017046,-0.19840037782769848,1.7278470472294032
362,1.487736929222877,0.009608231083175349,1.4781286981397017
363,1.397074348538989,0.02123302593596452,1.3758413226030244
364,1.5280427643771692,-0.11813305953130877,1.646175823908478
365,1.6526602977704552,-0.23986298159935343,1.8925232793698086
366,1.4990017825473474,-0.01087557544936043,1.5098773579967077
367,1.6999846419425373,-0.3050714944388085,2.005056136381346
368,1.6156540652534546,-0.1042220473976608,1.7198761126511153
369,1.6420283661391417,-0.17692894478307483,1.8189573109222166
370,1.622732780286816,-0.19678614645716558,1.8195189267439815
371,1.4410600436917156,0.1009435721090043,1.3401164715827112
372,1.6128678125149793,-0.14553057054030816,1.7583983830552876
373,1.4925314365576534,-0.10070061278844311,1.5932320493460965
374,1.5534616739038039,-0.04248475510812021,1.595946429011924
375,1.7436892769698182,-0.33151453858829955,2.0752038155581176
376,1.5378675014407657,0.0025085270538781753,1.5353589743868874
377,1.640669773595296,-0.11703648502858326,1.7577062586238792
378,1.4870286948877027,0.0739971927041281,1.4130315021835747
379,1.658579055567083,-0.35190246754210835,2.0104815231091915
380,1.6981886002984523,-0.28161949889395127,1.9798080991924036
381,1.696679954452092,-0.2662135450465528,1.962893499498645
382,1.6853716764343427,-0.23535528838210656,1.9207269648164493
383,1.4129382161080946,-0.037876964925484514,1.450815181033579
384,1.7106572176630863,-0.24826538670424397,1.9589226043673302
385,1.603207086837181,-0.1824805355593961,1.7856876223965772
386,1.6560675681369916,-0.18279971459682703,1.8388672827338186
387,1.7017844116648146,-0.32653650679272195,2.0283209184575366
388,1.68330350691218,-0.20529579518423643,1.8885993020964165
389,1.7145642271094215,-0.27191251481117956,1.986476741920601
390,1.7464324184772244,-0.31409734078344326,2.0605297592606675
391,1.6745837292592223,-0.16365783307504647,1.8382415623342687
392,1.6590003142241947,-0.2622159421221121,1.9212162563463067
393,1.5958709297800158,-0.11602275051673205,1.7118936802967477
394,1.6104592531259312,-0.04808689829055736,1.6585461514164885
395,1.4043948835873947,0.03822828863822278,1.366166594949172
396,1.429890763481752,-0.054975098404364646,1.4848658618861166
397,1.5596467612917453,-0.2398610796353694,1.7995078409271148
398,1.668071456872481,-0.14727378723460824,1.8153452441070892
399,1.6505039807226156,-0.16190436303971756,1.8124083437623333
400,1.6495889597966225,-0.1578326820782139,1.8074216418748363
401,1.4906119861041016,-0.0011910983296981464,1.4918030844337997
402,1.416067028161733,0.06442669035370158,1.3516403378080313
403,1.6010077682237451,-0.1889146002600141,1.7899223684837593
404,1.5321651498154876,-0.06266894572873315,1.5948340955442206
405,1.5788899276506432,-0.11781927524596464,1.6967092028966078
406,1.5348289702377405,0.04201646144658885,1.4928125087911517
407,1.531675824075028,-0.10413536722649634,1.6358111913015243
408,1.5417835365753945,-0.019584872725780675,1.561368409301175
409,1.548544954333214,-0.0896136830774114,1.6381586374106254
410,1.457407034382468,0.013091864351182701,1.4443151700312855
411,1.5513157166134366,-0.020161109395797114,1.5714768260092338
412,1.5253114807445352,-0.11792831046287137,1.6432397912074066
413,1.5695056157973613,-0.0813986637015811,1.6509042794989424
414,1.6157069807004687,-0.11023689571953647,1.7259438764200052
415,1.7241539180730874,-0.27773175913986087,2.001885677212948
416,1.3451379564767145,0.012338782013222627,1.332799174463492
417,1.6474421989250279,-0.12106018349254623,1.768502382417574
418,1.5055918321295432,-0.10909383682885768,1.6146856689584008
419,1.572478081117877,-0.23772660565603085,1.8102046867739077
420,1.3467743205913336,-0.013884715562667163,1.3606590361540007
421,1.4766230677982313,0.014862707347818227,1.461760360450413
422,1.7021019045640613,-0.3089463857561467,2.011048290320208
423,1.73326491060567,-0.30980177072927767,2.0430666813349476
424,1.5283909006913978,-0.044721988028046396,1.5731128887194443
425,1.5704229768170068,-0.03255354001598189,1.6029765168329888
426,1.5972683409380948,-0.18207551399390232,1.779343854931997
427,1.5525417340131322,0.00014306483249113675,1.552398669180641
428,1.6154612892379885,-0.17989695403099906,1.7953582432689876
429,1.7099244310889286,-0.21288692812882942,1.922811359217758
430,1.6086326524186243,-0.11226475562962562,1.72089740804825
431,1.7188061973421005,-0.3016717627242331,2.0204779600663336
432,1.748734515132279,-0.26260329639539254,2.0113378115276714
433,1.6201291735248877,-0.18611280290886928,1.806241976433757
434,1.6810824845467371,-0.27450589984228835,1.9555883843890256
435,1.7434772239149783,-0.4043026808487931,2.1477799047637713
436,1.7090025966282099,-0.2293265038485844,1.9383291004767942
437,1.4360538609079647,0.07039511602994314,1.3656587448780215
438,1.6944811098140835,-0.3582832345168476,2.052764344330931
439,1.4550180447518486,0.012661006469532301,1.4423570382823163
440,1.5900360528947495,-0.17153224739058534,1.7615683002853348
441,1.610708595684261,-0.26535009139007504,1.876058687074336
442,1.3600387956033846,0.018202257415701424,1.3418365381876831
443,1.4023504662806383,-0.0481889981277806,1.4505394644084189
444,1.7198430293954765,-0.21372095571119634,1.9335639851066728
445,1.6396570055722115,-0.2070297461512475,1.846686751723459
446,1.711387218398233,-0.382785784341857,2.09417300274009
447,1.5850862265355334,-0.027085147892540816,1.6121713744280743
448,1.5666618201586358,-0.08485205084879273,1.6515138710074284
449,1.5677469953619305,-0.10601558250698336,1.6737625778689138
450,1.7252271716504093,-0.3939011467821035,2.1191283184325127
451,1.6511724879449916,-0.11570185116257223,1.7668743391075639
452,1.3481642859163745,-0.004806956719138859,1.3529712426355134
453,1.5772764834002986,-0.09254774423772298,1.6698242276380215
454,1.5522450934872793,-0.05292968191748585,1.6051747754047652
455,1.5559599964676825,-0.16069665164316158,1.716656648110844
456,1.6279298077154905,-0.1910623655971077,1.8189921733125982
457,1.6653139091528382,-0.2750365942345397,1.9403505033873778
458,1.7082071150529121,-0.2539577755772073,1.9621648906301195
459,1.6588542089723444,-0.17859734773542213,1.8374515567077665
460,1.3724798481933347,-0.007658356833402975,1.3801382050267377
461,1.6543387001748897,-0.12216403009321472,1.7765027302681045
462,1.7383567237333715,-0.26104843837179526,1.9994051621051667
463,1.4241781590993228,0.016430143637589656,1.407748015461733
464,1.5364588624129636,-0.03762892175983293,1.5740877841727965
465,1.645084087211104,-0.20167367249424734,1.8467577597053515
466,1.5834643855577393,-0.03761057703173078,1.62107496258947
467,1.6631632762757709,-0.18614815315783112,1.849311429433602
468,1.67157295731457,-0.2465829778399313,1.9181559351545012
469,1.7459704923998394,-0.24339111560050486,1.9893616080003442
470,1.6195215213386498,-0.09355523313330599,1.7130767544719558
471,1.6964256409711584,-0.22318552978105016,1.9196111707522086
472,1.690985232017331,-0.2941215623932894,1.9851067944106204
473,1.6886087692551888,-0.43485349864996325,2.1234622679051522
