,ns,Ts,V0s,Is_0,Is_1
104,193602510839.84137,2231.020363099039,-1.828376285637776,-2.981639891534702e-05,-1.3673901509118044e-06
105,99185210865.4838,2810.4869018659383,-1.7287749788541735,-1.5846625811870407e-05,-7.197905068799921e-07
106,123691480114.4778,2626.94184430331,-1.1960280114148485,-2.370496186876959e-05,-9.57723606235757e-07
107,251795216122.71133,1819.5348065063333,-0.113221593076128,-6.157799154561541e-05,-2.122715428367661e-06
108,65561506041.23551,1712.1715313097568,-1.0655535304286345,-1.557065354729253e-05,-5.898372198273592e-07
109,169707994791.08676,1376.3295726463648,-0.6585893229755264,-4.1111372561846486e-05,-1.494693576162237e-06
110,150079736474.9591,2809.571724281585,-1.5014330767477013,-2.5245715960415984e-05,-1.0897243952483435e-06
111,127614514642.95387,2996.784059912622,-0.5154017615868358,-2.8337771868441155e-05,-1.0328901145012064e-06
112,71337130171.92406,2401.8838902833877,-0.35232706985033735,-1.8433935171070046e-05,-6.354388999235273e-07
113,56773312477.424095,603.9032997554987,-0.22514219463239282,-2.1522380642230417e-05,-7.007613582100857e-07
114,240931122976.8642,2233.153473729002,-0.5343006918619673,-5.277225970042357e-05,-1.913932753240836e-06
115,112981396826.3626,2068.6804316962507,-1.848370495821534,-1.85582715228436e-05,-8.547467934102019e-07
116,285765864526.07635,655.3659002876512,-0.24531754680359086,-6.135499528744173e-05,-2.4079414357041795e-06
117,145904539663.95773,2133.168218562022,-1.2892481405609635,-2.8157264197494633e-05,-1.146151362500183e-06
118,58349091830.078156,1331.9755603320732,-1.524697926320876,-1.2943686898498037e-05,-5.311030765437317e-07
119,74879377509.86719,1908.1099476747625,-1.4512357136289897,-1.5060217422823918e-05,-6.232736993901568e-07
120,176521966514.00165,1014.3255141961665,-0.4538314305276432,-4.501820757748408e-05,-1.623306837063898e-06
121,73901545368.99564,836.6105580942683,-0.6336468616680788,-2.2915942290436603e-05,-7.982728877535182e-07
122,132222516974.71939,810.9396993225923,-0.6108901624568697,-3.552796000286584e-05,-1.2936749298406063e-06
123,53501156395.391335,1742.0371122782637,-0.28998693383881835,-1.5879961129661595e-05,-5.253290074192979e-07
124,283051054477.9371,2792.5637630814063,-0.04038838848400017,-6.50123641542539e-05,-2.241450431638368e-06
125,122720103257.2708,1848.2071733479663,-0.7563606750331784,-2.9092349566943417e-05,-1.0704312106605863e-06
126,83866283732.3251,2829.899826739705,-0.4998855869440073,-1.962662353449152e-05,-7.027944159790347e-07
127,295309157282.27234,723.1208790997858,-0.7216376674376459,-5.809426227792297e-05,-2.354782633894526e-06
128,52726434864.785675,1939.310560234566,-1.1551281646477387,-1.1950762249003245e-05,-4.5849870387334474e-07
129,56784821867.007416,660.3542015148877,-0.09564303163112564,-2.1913825082513483e-05,-7.00474687927648e-07
130,40466938314.19368,1116.0314383769464,-0.21134728493630206,-1.4365719646573433e-05,-4.5422095179523e-07
131,115499700643.6867,2213.36808301602,-1.8470289505708308,-1.8623851250811547e-05,-8.606665236223854e-07
132,92568510291.07542,1142.4896775915204,-0.030725169553562415,-3.0072202775659985e-05,-9.810898263632945e-07
133,89185572497.7618,1835.4319403664347,-0.4395311399857551,-2.383388209591939e-05,-8.29539518980718e-07
134,40741494668.3354,949.4429018368875,-0.4394365578785515,-1.4256262571543933e-05,-4.650193581878129e-07
135,105302172467.84961,1157.3761562023446,-0.5767952731941841,-2.9357586655852617e-05,-1.0335999246471699e-06
136,108208944497.77849,2228.2736246305094,-0.3805390749762332,-2.730719972430775e-05,-9.572766222295896e-07
137,45415929107.273094,1066.4839254696446,-1.6702469709897907,-1.0426247556167123e-05,-4.344058399870682e-07
138,253807077884.3441,1305.9687456745687,-1.5150423935262438,-4.415672204433858e-05,-1.8873777025000867e-06
139,70885233974.4702,2558.165631504257,-1.4453037881264885,-1.3139826470154016e-05,-5.512315730291587e-07
140,87878899527.27147,1414.9627688421538,-1.4795814740311275,-1.861628496647414e-05,-7.678928971985431e-07
141,165199998292.76,2056.022038875866,-1.5843971665222503,-2.8768992989359927e-05,-1.2425124321194928e-06
142,62536497355.25385,945.3354631785103,-1.6109559304681582,-1.4517309018944809e-05,-6.02401769436165e-07
143,115462613973.34377,1633.464524523586,-1.9384540965034105,-1.931399782597333e-05,-9.005947697741926e-07
144,74614947165.70145,2077.662922466522,-1.069876837299266,-1.6543267130939308e-05,-6.36521507653774e-07
145,114437589280.48615,2830.37418739491,-0.25061681327663177,-2.7759170516223513e-05,-9.700893989072232e-07
146,137259936001.30339,2840.257751015636,-0.40838699017981916,-3.153355025499693e-05,-1.1303964289306397e-06
147,255270091646.88727,2195.138259675796,-1.1724743741596186,-4.704681938628623e-05,-1.8789216562787868e-06
148,67820659461.396454,2343.4071127530005,-0.2611781474378341,-1.8123492910097974e-05,-6.144595522255525e-07
149,52529087590.507195,2428.4720472496047,-0.1616611299988402,-1.4471704406844709e-05,-4.780023100120934e-07
150,110901773506.75647,1313.519781847411,-1.7307249585658582,-2.1162299017774363e-05,-9.262033284381306e-07
151,74949394582.36116,2583.4152319661202,-0.7922788376120184,-1.68407919687152e-05,-6.249714113905033e-07
152,234438357513.10965,2022.4357388460419,-0.09665602627706438,-5.771857013810068e-05,-1.97999061007247e-06
153,157636347425.53046,1670.6316397093972,-1.7817382876100334,-2.6810789747633303e-05,-1.2014631158919157e-06
154,127545785816.04613,924.9488725148208,-0.4790583158091397,-3.5675450630365664e-05,-1.2599311837365114e-06
155,43797726467.84073,1482.5942575468157,-1.5828496282077107,-9.47491362033504e-06,-3.9022081834176584e-07
156,62362121417.58337,1449.5371237271975,-1.6858492792636455,-1.2660409822955412e-05,-5.433172706716037e-07
157,270390679136.973,1407.9272942237822,-0.774583799884464,-5.6539896460247535e-05,-2.146951022990723e-06
158,128852805693.18346,833.7548665484464,-0.9732027283402827,-3.185820897719893e-05,-1.2152917997537929e-06
159,168264812184.94122,2712.6572359579577,-1.6539552483800681,-2.6831574135613005e-05,-1.1948845045286634e-06
160,103067310169.60146,1454.5704764289849,-1.6131927132718011,-2.0299366945194838e-05,-8.664074612430317e-07
161,104362669516.60753,1889.9152675355301,-1.255493639203473,-2.173242529022466e-05,-8.702713113080454e-07
162,48227646443.46055,2155.286642997685,-0.287435536545501,-1.3496054529638216e-05,-4.47985342981597e-07
163,180446504356.15793,1616.8974135067099,-0.8140404280162963,-4.069762485608136e-05,-1.5167311697301959e-06
164,115686380913.59244,2621.446923330339,-0.4473715451802487,-2.7329423841459897e-05,-9.768321683362021e-07
165,163719817397.6045,2019.7575304900172,-1.1744033262140077,-3.264188328011126e-05,-1.2977951415873165e-06
166,73968468898.21579,2978.184263800453,-1.6395548379771459,-1.2188886379423558e-05,-5.406399849936623e-07
167,61885829636.89718,2738.238606409657,-1.4710780752771861,-1.121113459926652e-05,-4.728240181164161e-07
168,184524924009.70386,895.1919561053328,-0.6453994357714801,-4.4423557388198623e-05,-1.660039466250874e-06
169,46799313460.20027,2985.7604678177086,-1.207279241560767,-9.101425495993707e-06,-3.60267295973123e-07
170,40714012569.336105,1742.327671745115,-0.6324549689069778,-1.1332864084809737e-05,-3.8742562922824043e-07
171,111741172510.37752,1831.1388854084587,-0.05300223496838763,-3.181075437787929e-05,-1.0609322196594723e-06
172,89715529810.34474,1860.0924093795154,-0.5688603029540977,-2.311814745185489e-05,-8.203892219467275e-07
173,242818458691.38254,1338.3552659817174,-1.6538777173195789,-4.080414273004058e-05,-1.78853918101087e-06
174,43837750256.05686,1260.506640152459,-0.8282281043223798,-1.2695101454597886e-05,-4.4504304265945664e-07
175,226727053627.06415,2109.209453711994,-0.30357915692404047,-5.337653948135814e-05,-1.8753844043074379e-06
176,55364929181.54321,2556.80951676542,-1.1384469756835782,-1.1497834311771262e-05,-4.4799681755355724e-07
177,62719555058.42258,2729.4136937928415,-1.836863267653565,-9.929284320399382e-06,-4.5869039774211966e-07
178,72811470939.71806,822.0057007329881,-1.8195167536436945,-1.5672804119482726e-05,-6.865866163598901e-07
179,91769567645.88742,2700.9187665050563,-1.9618627352171312,-1.3595002998318324e-05,-6.549676383195521e-07
180,58215174773.84142,2262.9608025285897,-0.5979621791331,-1.4626391284101644e-05,-5.157762311372615e-07
181,69668176943.10193,2622.0107977218668,-1.690779542175677,-1.1754140060579265e-05,-5.230016864061891e-07
182,162186406607.69012,1164.2570848978853,-0.8773858021070624,-3.8113480339884146e-05,-1.4320421222513641e-06
183,201730903571.95316,1401.11061343952,-0.8041576346693942,-4.523524743513633e-05,-1.6921527365903766e-06
184,70599674945.07701,1983.0931395520063,-0.6490961085806584,-1.7943223138477108e-05,-6.396076901157268e-07
185,53689168780.91055,1512.1877455345407,-1.1755806132553945,-1.3024315695863187e-05,-4.962658122296603e-07
186,52949096227.53194,2205.6140543566835,-0.8454023572601936,-1.2621944195836403e-05,-4.605966322519729e-07
187,45124811330.11791,2678.0975678170016,-1.5804399456570588,-8.03733748677244e-06,-3.42594909025703e-07
188,88682503560.1537,1784.449254025345,-1.9668474842803654,-1.4737519122823717e-05,-6.94614309824932e-07
189,109420254643.17764,911.7224089130257,-1.9054515960220697,-2.0733817536068532e-05,-9.423272343688687e-07
190,129109421712.13525,754.6743973224142,-0.3278391703748007,-3.720810147437602e-05,-1.3151684980285952e-06
191,56381679649.26927,2481.2494692843543,-1.3798543917958386,-1.0929508020726667e-05,-4.472175341436566e-07
192,129180044034.63525,2981.3940707758493,-0.2656199875198948,-3.045680634762043e-05,-1.0729972153901494e-06
193,84704433816.9187,2360.698710179636,-0.4006933993720756,-2.143844665278381e-05,-7.490742264224204e-07
194,40068144231.70359,1444.4088217870321,-1.573723933203463,-8.831056733543057e-06,-3.6059323458992727e-07
195,58775776845.88049,1878.418148505769,-1.5399983273478102,-1.173788623810015e-05,-4.910124041473144e-07
196,80695684758.7602,2098.9654409091163,-0.38576244254791714,-2.1298973490455638e-05,-7.36712137990254e-07
197,209991428951.96744,638.8624392484727,-0.8413856207618702,-4.5421484245394744e-05,-1.8083527272914715e-06
198,172366316731.42026,2225.096189385673,-1.5960982075539858,-2.9256930389731226e-05,-1.2716787282729718e-06
199,50159836846.252525,978.4709989743133,-1.2433874000224374,-1.3487608650288616e-05,-5.121982658937753e-07
200,119443409705.31236,2896.3869048663632,-0.18886695711705292,-2.9089084875925396e-05,-1.0110559681789966e-06
201,40360889348.526634,891.8587916072299,-1.7702280075101595,-9.475297384057307e-06,-4.006660728552854e-07
202,191013859839.7582,2194.3893907061383,-0.8736678637512263,-3.991838002532154e-05,-1.5158015370772038e-06
203,84122789474.41437,2625.6330365965487,-0.03034417688428448,-2.2501628524392553e-05,-7.527807514157067e-07
204,262818229639.11325,727.2367086784088,-0.8744848099601366,-5.2660319776099115e-05,-2.1260778803413772e-06
205,86813425676.91003,2038.966840343724,-1.6498924589711477,-1.5781797806395105e-05,-6.887706835589276e-07
206,292914702756.2525,682.5891045257348,-0.7308879315656751,-5.6836355019191145e-05,-2.3369985343166537e-06
207,158502455761.8833,2425.6537978213382,-0.6704612397126442,-3.4991728576048895e-05,-1.2926709451482628e-06
208,44252955422.34901,2332.5983903681467,-1.030359354423819,-9.916130497438886e-06,-3.7172056217501334e-07
209,74389629165.21352,1709.3203173737472,-1.8102077266645458,-1.3535176414565576e-05,-6.076464073972335e-07
210,68985313813.63945,1921.9356908932677,-1.5075729350673437,-1.3671303663425878e-05,-5.716902744305754e-07
211,40776540211.8847,2541.854701855946,-1.9735871995466303,-6.354963505525167e-06,-2.989587150200264e-07
212,255595395567.35437,1772.6992320484906,-0.7284804558080458,-5.433604135859163e-05,-2.0223384689001308e-06
213,88709373135.92914,2069.353549458642,-0.2845235588460744,-2.3854292055222487e-05,-8.16644351753326e-07
214,284884944924.83356,1306.2415203159305,-1.5452161266480045,-4.795765561822867e-05,-2.0604590518044113e-06
215,43810931248.889626,1783.1335256029952,-0.5479531242525846,-1.2307007357019319e-05,-4.1772877161486356e-07
216,96935107606.25653,1987.3878460178803,-1.3130256123658295,-1.9711116949492626e-05,-7.993695043811337e-07
217,114631858195.97362,1933.8497194411025,-0.2303215339938176,-3.08579236285272e-05,-1.0550889226123747e-06
218,143698098573.33218,1054.421344036235,-1.4256840557264818,-2.9924729536894498e-05,-1.230752125529264e-06
219,88348952894.21965,666.6093496644535,-1.990325701773349,-1.7502091052630885e-05,-8.104927182302127e-07
220,233505951851.26147,936.4389655409549,-1.0638109617530667,-4.762494835276154e-05,-1.8964809687372244e-06
221,73550957447.6916,629.2852626510885,-1.4419514968024862,-1.871928825593052e-05,-7.53571994509307e-07
222,76721078155.78763,1724.6413337004738,-1.4349431373625703,-1.592140053810492e-05,-6.538841158848849e-07
223,280990922310.5377,1214.7685498078708,-0.7077080303830778,-5.955971329490842e-05,-2.2480746121618785e-06
224,72488073344.8392,2543.304797315319,-1.9529936010382365,-1.1108761014995906e-05,-5.299930673011385e-07
225,127310560050.87148,2451.152042703674,-1.1696770168725308,-2.497947675254123e-05,-1.0005899592613811e-06
226,111367187018.74539,2616.3256215733063,-1.478494397433919,-1.9686004570488344e-05,-8.409569112047049e-07
227,51810579367.66059,1744.0543381499338,-0.16003677357038337,-1.590417264442776e-05,-5.157746107018482e-07
228,79778660017.87431,1980.8201413491063,-1.081561059593133,-1.7764735285193952e-05,-6.849992953748764e-07
229,80370567157.74408,2709.2050176455136,-1.9911417528174669,-1.1832671234516313e-05,-5.740330120559326e-07
230,69816350418.38573,1002.3648298845064,-0.10397059170342549,-2.405616221784468e-05,-7.785905322351064e-07
231,61489502718.18992,1868.1067621453035,-0.3887433602478789,-1.721780072542666e-05,-5.843744217785402e-07
232,150892992217.08826,624.3260221246978,-0.5569943229492147,-3.912464608938658e-05,-1.4597925793466398e-06
233,147803376185.2306,1044.9618766970111,-0.4466556833021289,-3.978157140398587e-05,-1.4066065513949807e-06
234,55882861591.40639,2950.8186388044883,-1.532653954090701,-9.716822649286855e-06,-4.1599310676496096e-07
235,83003163900.70909,1064.1389994766628,-0.35856307659824127,-2.5864919292576428e-05,-8.733174918676497e-07
236,60967128038.19544,879.6725623257457,-1.480782826545406,-1.5106584955294012e-05,-6.068177583219476e-07
237,265573807928.45816,1659.7984674037987,-1.4630467479345635,-4.5976298851094e-05,-1.932840858505766e-06
238,48098861755.471794,2322.8763334827986,-0.676249136307123,-1.1883148939830976e-05,-4.203821477318515e-07
239,223126115460.39798,804.2178520707578,-0.13672722829244943,-5.6432362160335424e-05,-2.0280252203260826e-06
240,117641208980.8387,1802.916337418261,-1.3149831005528554,-2.3997965131835214e-05,-9.718213408716753e-07
241,229123691081.6354,2666.995554556735,-1.1801898032956497,-4.1327582599297e-05,-1.666693760589071e-06
242,130544211824.82954,2776.96201090504,-1.754478160800042,-2.0369061112717494e-05,-9.313223473021355e-07
243,165484010867.8941,1703.4987316096854,-1.4289396255391567,-3.1458743993971644e-05,-1.3044365162030927e-06
244,40416461799.96651,2010.4262572836474,-0.6981026468758513,-1.0538901294369351e-05,-3.6682730563599016e-07
245,219086338065.03558,885.2206164882992,-0.6918516062425502,-4.97873936436487e-05,-1.884928322847099e-06
246,142172387683.61273,2184.243230746587,-1.8703536772485976,-2.2365203233189887e-05,-1.038822431358273e-06
247,173551369338.92654,2182.900804779175,-0.13648068961548754,-4.395359692506472e-05,-1.5075156115227218e-06
248,194445391982.38196,1317.7280707964435,-1.1223263966748527,-4.058821934594391e-05,-1.5945560748695615e-06
249,218960360897.45172,643.6172107692231,-1.7320544762159729,-3.656335679616789e-05,-1.6848098799895061e-06
250,287678138040.9206,1353.6438214148577,-1.9168970408241006,-4.255549846825927e-05,-1.9796616860023056e-06
251,135339499576.63452,1917.7942635597835,-1.074928821501724,-2.8781983957044336e-05,-1.1196699148967368e-06
252,100257819138.07654,961.1799730052022,-1.3171510423857014,-2.361158945578504e-05,-9.366135288993232e-07
253,65699645440.334366,822.980873257108,-1.097559261159628,-1.8400620646028152e-05,-6.864906949746502e-07
254,225073569892.9854,2615.453112180585,-1.6934017619396717,-3.467270950409854e-05,-1.5489752590622646e-06
255,190714304400.32776,615.1167442471524,-0.6658845001874079,-4.4352207515793935e-05,-1.716693141929207e-06
256,84278383542.30249,1172.865736142171,-1.688802035563857,-1.7387900063065384e-05,-7.466336663568416e-07
257,59561822784.526764,2332.5349358028493,-0.21023543036175085,-1.6294727679383042e-05,-5.445919086304991e-07
258,76426824876.1438,722.1407985587335,-1.454282683446501,-1.8927677307911003e-05,-7.631977276273318e-07
259,76398089290.817,2775.421904415137,-1.8165491113160177,-1.2016054956816667e-05,-5.554911180094005e-07
260,165660396434.49097,2303.8036373362365,-1.0765350392985937,-3.2994586106408595e-05,-1.2975565757910034e-06
