,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4
27,41606828274.11367,2276.9685919937547,-1.9854193754567484,-6.300402832229221e-07,-5.673350467695052e-08,-1.3847851231369564e-07,-2.0861184438752557e-07,-3.919352842074194e-07
28,45363069552.42342,304.6868078203083,-1.7607508253736492,-1.730513441684928e-06,-9.877695610519126e-08,-2.3383325856778724e-07,-3.5142692061401446e-07,-6.615992526026987e-07
29,216340358076.44653,885.7619326579309,-1.2333881957200674,-6.024681434298526e-06,-5.020475253825122e-07,-8.883214093871035e-07,-1.2332653809520435e-06,-2.1504658963603604e-06
30,154072309383.0019,2584.064227407897,-0.7034968905219268,-3.4476824871458723e-06,-4.353260813135956e-07,-6.752829449067654e-07,-8.967493134046073e-07,-1.5013552476194385e-06
31,142727508046.27008,2203.086472126758,-1.334241253329059,-2.8029341069844333e-06,-3.070986330856509e-07,-5.511796271051607e-07,-7.718614627768592e-07,-1.3666598277676336e-06
32,275800501439.9886,1854.8811416184858,-1.1318392618219932,-6.023578017079444e-06,-6.273790411386304e-07,-1.0582514861301732e-06,-1.4489327046487936e-06,-2.5016091664344744e-06
33,43929370240.38801,2114.3814626235453,-1.4064196696772084,-8.647500578458461e-07,-9.655374229669003e-08,-1.7852674767242042e-07,-2.5166434613793196e-07,-4.464544397126556e-07
34,253089940619.61505,916.7325104844792,-1.3711182316224146,-6.553880026562348e-06,-5.282806389635677e-07,-9.686125659041487e-07,-1.358263174569699e-06,-2.387855306616626e-06
35,76462565705.04149,2398.483110284464,-1.784322454521341,-1.2361506686871194e-06,-1.2393609944983992e-07,-2.651352337885324e-07,-3.893887894378979e-07,-7.190806926093738e-07
36,117804800190.94156,1368.9763631168423,-0.4857896409354965,-3.630380184443387e-06,-4.02694685711538e-07,-6.15670008025648e-07,-8.12746469720668e-07,-1.3515891622743855e-06
37,150349423454.5485,354.00239186993616,-1.885692765774038,-4.477188551237829e-06,-2.3099029998507254e-07,-5.621962152894893e-07,-8.391999879944002e-07,-1.54742663983332e-06
38,200640577175.79266,2353.427293929212,-0.24715950151516308,-5.200972224697785e-06,-6.566560846650237e-07,-9.563025271376604e-07,-1.2355031957949005e-06,-2.002992153856067e-06
39,58183597284.08027,1828.9238857823443,-1.716804824299113,-1.0816405650685925e-06,-1.034045070504807e-07,-2.1997751650876606e-07,-3.227351498973521e-07,-5.955120664186089e-07
40,180369996914.26935,1588.7642509904763,-1.7453694728827285,-3.412135331329341e-06,-2.928949512424769e-07,-6.246057648865301e-07,-9.171682462187759e-07,-1.6952380597459976e-06
41,203022425979.2373,2326.418363523455,-1.4770929787891107,-3.6744054645492605e-06,-3.8864740185922236e-07,-7.21135160074244e-07,-1.0199552258424934e-06,-1.8228311147729673e-06
42,94159764327.752,874.2151883148092,-0.21520830212756725,-3.7609569448109974e-06,-3.867140638851923e-07,-5.732896299296966e-07,-7.466078880130844e-07,-1.2216340421996617e-06
