,ns,Ts,V0s,Is_0,Is_1,Is_2
0,44660673601.44932,1458.8902632515624,-1.1510226357418876,-6.690491918600359e-07,-4.8518035636759016e-08,-1.398845313347234e-07
1,67927693529.26424,1562.5290451137316,-0.1475407051787092,-1.166523948678394e-06,-1.0912168475293284e-07,-2.4121822604752263e-07
2,104601396632.60344,971.2588022920671,-0.8307936309535422,-1.5008968690967736e-06,-1.4857949230716497e-07,-4.076664673218221e-07
3,216742922739.0344,2033.9545045972502,-1.0029020647187261,-2.7871045780959314e-06,-2.3944434909819217e-07,-6.725511849284649e-07
4,284216639898.8732,1572.5823284662558,-1.7469770274796133,-3.0420634687326192e-06,-2.0247301773020884e-07,-8.51382470529785e-07
5,72783444158.83502,2614.8403903595463,-0.05798601897120381,-1.2471737230109508e-06,-1.0631790069214196e-07,-2.2401626626842257e-07
6,160276277184.64905,1423.9693912575347,-0.2109484347101962,-2.4438250904865763e-06,-2.6209789901043015e-07,-6.048076634167948e-07
7,84026776585.26054,720.9800108762588,-0.6051040610498284,-1.2927229233956476e-06,-1.4216344469745436e-07,-3.677947162115454e-07
8,116757085047.28581,2202.014595639777,-0.3216612844875535,-1.8056804417855875e-06,-1.6536861444005999e-07,-3.770200167453224e-07
9,112280447498.28236,2535.7151593891604,-1.8223977841652395,-1.2674195040487164e-06,-7.208107926033054e-08,-2.8740013590493454e-07
10,278557239110.15424,1615.8716999670312,-0.7195735170912605,-3.7015046621221166e-06,-3.629394953085051e-07,-9.536585850236001e-07
11,173634092885.88297,1380.8535586925204,-0.02032529138072192,-2.7047895080844568e-06,-3.037672122142065e-07,-6.765173167495607e-07
12,57917051808.44858,2027.1154197323935,-0.4777378209130472,-9.560322539050967e-07,-7.803642225415042e-08,-1.8095913021414136e-07
13,239945955182.06284,2269.1360754476973,-1.2019747399284393,-2.9410417623413144e-06,-2.3503233657490187e-07,-7.04394617344034e-07
14,293854335155.6125,880.3651200074653,-1.9591728108943183,-2.9655830436071986e-06,-1.794026896070299e-07,-9.76755596396034e-07
15,152762845894.64215,921.634195230959,-1.4920923908453259,-1.8270813775956036e-06,-1.4968935564531203e-07,-5.550726794348374e-07
16,197953423435.90723,2168.550148897486,-0.01952285504226392,-3.0371403261766933e-06,-3.1045592633180137e-07,-6.768261637659179e-07
17,161207777407.71014,577.7073076121417,-1.1525527087598604,-2.0626547104886724e-06,-2.1661258067419073e-07,-6.945797319916035e-07
18,47441538459.063995,1798.4453462032106,-1.309575948182755,-6.758296067734442e-07,-4.541286696844209e-08,-1.3719070490522354e-07
19,240569725318.18848,2495.6545152102985,-1.7715188756075648,-2.593743519682297e-06,-1.6018439512096854e-07,-6.360109521025606e-07
20,87769914187.4149,424.9694890672573,-0.1204932677792594,-1.4431095137321654e-06,-2.0469562576977564e-07,-4.789835831965658e-07
21,128141920062.14758,1524.1505460256462,-0.40252224065392994,-1.9393743752918883e-06,-1.929863151691235e-07,-4.604524234820541e-07
22,49283495262.04037,307.18468858064534,-0.5076057699967831,-8.196043827515728e-07,-1.1034278608211353e-07,-2.833027030417968e-07
23,56766388696.21745,479.1786313772958,-0.4826020049599704,-9.399223968327648e-07,-1.12844636394158e-07,-2.8427761148005065e-07
24,112785975577.70227,2458.5209531487208,-1.3718709132715585,-1.4228387845052444e-06,-9.970402896007668e-08,-3.0981665019555204e-07
25,224237653871.5978,1509.833848802378,-0.24815995446298467,-3.2857575506535654e-06,-3.5552847129439606e-07,-8.301616512415736e-07
26,59859621466.13488,329.5459752619637,-1.1566506131011371,-8.526378197872333e-07,-9.597080207425004e-08,-3.09875245514863e-07
27,289068030533.3369,1591.8727137622293,-1.2440399921177445,-3.4646328712210097e-06,-2.9266920543199566e-07,-9.269533816672535e-07
