,ns,Ts,V0s,Is_0,Is_1,Is_2,Is_3,Is_4
28,251808449857.3562,2118.306194538044,-1.9765294880067257,-3.838156450837882e-06,-3.207878533998936e-07,-7.516985154432456e-07,-1.1258631289441967e-06,-2.1153557073756075e-06
29,205119467068.47568,2600.1373150769223,-1.7153281386109083,-3.259332611554629e-06,-3.324525103548683e-07,-6.689717980168376e-07,-9.680462231804127e-07,-1.7675246595171858e-06
30,242364708836.8547,2372.883524045645,-1.8592749264537973,-3.7359217825169566e-06,-3.463280495488928e-07,-7.486026539242854e-07,-1.102049085965224e-06,-2.041762040531903e-06
31,74034587428.73401,804.5068039294587,-0.5419595413127132,-2.8403064853522296e-06,-2.821749483234873e-07,-4.4015189218135056e-07,-5.859049606525471e-07,-9.835112822299593e-07
32,200368750779.68073,456.1884355916776,-1.8850117708652308,-5.357540546050859e-06,-2.928371643151295e-07,-7.003142653923448e-07,-1.0411394448613184e-06,-1.912118377247666e-06
33,62893232449.35049,922.9605302578894,-1.817444050733658,-1.4867070686061125e-06,-1.0967082181482184e-07,-2.602083886398189e-07,-3.920887788967816e-07,-7.419761048910762e-07
34,66183800277.83436,2612.6741149200925,-0.6867997919377962,-1.492937260075711e-06,-1.969257593829529e-07,-3.0508800651068956e-07,-4.0442455001320705e-07,-6.740393581815463e-07
35,70453098978.95372,1999.5408752518558,-0.5067813470713849,-1.871484888759702e-06,-2.3467283965717742e-07,-3.573163725897485e-07,-4.7062307919203657e-07,-7.797986164443393e-07
36,178818710936.82968,2681.734422926411,-0.34137664009098123,-4.3210728156646636e-06,-5.652954373155096e-07,-8.308261770130796e-07,-1.0779431917667005e-06,-1.7567046254723272e-06
37,214092926315.5386,2446.3943102077947,-1.1172006455471473,-4.283756179327148e-06,-4.94652615788906e-07,-8.283258497068807e-07,-1.1325653116490579e-06,-1.956647296620216e-06
38,192152341727.82047,1594.7320426627252,-0.02478686641554173,-6.121590235318477e-06,-7.066511928424993e-07,-1.0106937062694384e-06,-1.2944283335343514e-06,-2.0747462947521176e-06
39,153800604728.31067,2101.4746317162117,-0.7366684826949148,-3.6959980850686635e-06,-4.3955894940186043e-07,-6.906608357428281e-07,-9.22040351728187e-07,-1.5529870376262367e-06
40,174610617827.40738,1677.8216271481474,-1.304946403502274,-3.817598407997177e-06,-3.8394025414562847e-07,-6.89234858327169e-07,-9.64883352691703e-07,-1.7067522560179375e-06
41,131238243299.08234,1070.1277876433746,-0.44715510000156566,-4.479452909184396e-06,-4.621092800582651e-07,-7.035524829190504e-07,-9.266851489234929e-07,-1.5357208904392736e-06
42,240426060718.38867,1270.3634666566504,-0.6180933129916932,-7.063953736019458e-06,-7.132276786037764e-07,-1.100037826644563e-06,-1.4547881453271854e-06,-2.4160318780798698e-06
43,231542161739.42743,1794.8309748003442,-1.9259924488732492,-3.841540817887373e-06,-3.114231893739244e-07,-7.21287351094774e-07,-1.077872094473946e-06,-2.0206625878031332e-06
44,131538988105.96252,971.0491877021029,-0.7497876360689872,-4.284821283315305e-06,-4.148671286093178e-07,-6.649376350330895e-07,-8.940400711726131e-07,-1.515366084826473e-06
45,57126490897.467285,2711.1591796810385,-1.4800158242255046,-9.871380296605527e-07,-1.1528663657783291e-07,-2.1443669028194825e-07,-3.02789169947337e-07,-5.380131466516754e-07
46,206895426085.89328,2355.206776866538,-1.828213698451779,-3.255903138433411e-06,-3.0677458077347706e-07,-6.574037150232754e-07,-9.664371145861986e-07,-1.789322257836373e-06
47,142422229176.62463,1431.4955214945298,-1.5881056201127706,-3.0114992038517933e-06,-2.6938478594087243e-07,-5.414005695969489e-07,-7.835983866393068e-07,-1.4307239340716227e-06
48,231485544698.15286,2130.7894306329836,-1.95981226584694,-3.5579301470789113e-06,-3.0157680729039867e-07,-7.017345209879684e-07,-1.0500816085350304e-06,-1.97249533527834e-06
49,105440133246.5729,1202.961572814625,-1.7185647386805334,-2.2926239058878075e-06,-1.8755967071941056e-07,-4.0836631173487086e-07,-6.033741277196021e-07,-1.1225185601712824e-06
50,78717399293.56134,799.4225275817876,-1.5599749103950686,-2.169131962784152e-06,-1.7146968718261958e-07,-3.5320243612088797e-07,-5.147461814390606e-07,-9.458731609796166e-07
51,62322777013.74326,2455.552349008864,-0.10219593358944312,-1.6802898236117827e-06,-2.296529351687719e-07,-3.2967887903294967e-07,-4.227081118773591e-07,-6.775690760227085e-07
52,48809496339.80807,400.5043787580359,-1.694517761923798,-1.7181818386714632e-06,-1.0906346276801208e-07,-2.4679667277533686e-07,-3.677012246662169e-07,-6.881660936427635e-07
53,188801423770.2347,760.2241612426944,-1.1730722481965636,-5.713030686233596e-06,-4.6665988815913297e-07,-8.162198689287334e-07,-1.1288948736437593e-06,-1.9608560846872504e-06
54,112930042253.66725,1382.5173533819163,-1.4165038309241391,-2.6034667495222887e-06,-2.468536937803116e-07,-4.67574097672125e-07,-6.658660268091624e-07,-1.1982533157654863e-06
55,289220441863.4041,1880.4067778498727,-1.2432764913814183,-6.0477160395779255e-06,-6.178370557994295e-07,-1.069183253093326e-06,-1.476569503405305e-06,-2.571201193731873e-06
56,79413030108.13829,483.8635898615704,-1.6216029122579627,-2.5852445213320757e-06,-1.7253819444625327e-07,-3.689289832385571e-07,-5.415763713226348e-07,-9.985562530502103e-07
57,133116099059.6637,564.8156143557726,-0.4275977415165988,-5.722140792021788e-06,-4.963035759121924e-07,-7.529150883183942e-07,-9.881624441539451e-07,-1.624323062495557e-06
58,241495365155.3264,534.3529514560072,-1.345725362877057,-7.404558520448862e-06,-5.251986425130004e-07,-9.548718462433465e-07,-1.3294690741585874e-06,-2.304378247815828e-06
59,62568669096.454025,750.1933336483555,-1.6880889437303495,-1.6981764153771471e-06,-1.2664015188004946e-07,-2.801927726673876e-07,-4.157141747904583e-07,-7.763231330406693e-07
60,117911835428.71573,419.94234461964015,-0.8206551128873467,-5.055986539102216e-06,-3.901420865593273e-07,-6.3403933802757e-07,-8.542217617269301e-07,-1.4425560636514185e-06
61,81165357934.23416,329.8745052793484,-0.2354558964826754,-4.608699020564299e-06,-3.7008947723021314e-07,-5.491417182090998e-07,-7.138010376212022e-07,-1.1599382044959848e-06
62,253043058837.6747,968.4262373020907,-0.5732753501036492,-8.213296818537428e-06,-7.691707001630426e-07,-1.1771140922854783e-06,-1.5495770351447886e-06,-2.5532525375151217e-06
63,169328739567.5265,307.59081303548044,-1.1146940223665962,-6.736171488447382e-06,-4.5334654828752183e-07,-7.733653917790229e-07,-1.0535511976778344e-06,-1.782064211062115e-06
64,116586618814.77658,1223.7235210755032,-1.061631624537533,-3.176388466345895e-06,-3.153436687173822e-07,-5.398595631419628e-07,-7.441788086562874e-07,-1.2965947747720838e-06
65,165827970503.8665,2381.8679002605263,-1.29772077879163,-3.186273487230167e-06,-3.5758933822856813e-07,-6.306024210170709e-07,-8.779454660124455e-07,-1.5454523119411125e-06
66,136521508365.11456,1352.9958318968654,-0.6545826662682672,-4.009755435853138e-06,-4.3016015302188993e-07,-6.745911866338924e-07,-8.997488772610666e-07,-1.5132502480653555e-06
67,244598096355.4666,1135.5721192890655,-1.634433101809149,-5.369938816582478e-06,-4.254023214594362e-07,-8.612106727208056e-07,-1.2437117841138584e-06,-2.2534260390540056e-06
68,251004399572.7334,1138.5993461672194,-1.6712409434497966,-5.417129303518238e-06,-4.229223836196852e-07,-8.695660401850205e-07,-1.2604507355434065e-06,-2.2906902841002593e-06
69,245684565930.7726,2192.104824842185,-1.6266424065183451,-4.271685653841456e-06,-4.2056405987987713e-07,-8.217145362516441e-07,-1.17887380264546e-06,-2.1334503443963164e-06
70,57039676848.67471,821.745819362151,-1.1514975955163362,-1.8253040175730976e-06,-1.679283658811318e-07,-2.996607313849372e-07,-4.1903925718130076e-07,-7.410664933532268e-07
71,194494672431.48315,1935.9508293623842,-0.7610154055986109,-4.749723963268577e-06,-5.419673865086882e-07,-8.541914618799355e-07,-1.1414251978175073e-06,-1.9235333765272105e-06
72,156108036031.37747,1023.4631953474121,-0.9437301279461672,-4.652635562659287e-06,-4.378304227608268e-07,-7.269779566103531e-07,-9.90080538577709e-07,-1.7000909922507188e-06
73,43792861845.00503,1319.8000995791942,-0.5511936891252662,-1.3837759329428158e-06,-1.5925285518296767e-07,-2.4685781867956056e-07,-3.275539220711135e-07,-5.472218534055836e-07
74,59708265382.39514,866.2649506308815,-1.6642740448369093,-1.5467325742724083e-06,-1.2177299677001237e-07,-2.6470542617728296e-07,-3.9114913797940085e-07,-7.280247878043473e-07
75,108380047177.28668,1128.2983496975753,-1.6120244541370023,-2.5185731437820422e-06,-2.1114140055552203e-07,-4.3690007303360085e-07,-6.373895268504791e-07,-1.172348377310193e-06
76,92145060676.04453,817.4326178265931,-1.032299522905271,-3.0046076771954086e-06,-2.7305240501675253e-07,-4.691465191734193e-07,-6.473616121249628e-07,-1.1285289317659025e-06
77,49428419407.04962,1216.7909323466608,-0.6922419180678827,-1.5526986470899175e-06,-1.7154089246653084e-07,-2.7312470054428246e-07,-3.664635640990748e-07,-6.202581065330707e-07
78,203894523315.6907,1030.101799178648,-0.30612615363393214,-7.090101338221086e-06,-7.052947045164009e-07,-1.044438047939186e-06,-1.357456035003607e-06,-2.2092042644793556e-06
79,85304895079.48523,2141.699647203128,-0.7748832822120053,-2.0398212244967453e-06,-2.5032356520049015e-07,-3.972687918245348e-07,-5.322751576180188e-07,-8.993788718828381e-07
80,197638639342.16507,1344.7889675114598,-1.987838994742315,-3.5686169644309616e-06,-2.520389437674949e-07,-6.31400224232081e-07,-9.582931492054028e-07,-1.8181834263317265e-06
81,62625346912.53469,821.9136930969703,-1.9539982420915538,-1.459954505265777e-06,-9.472142891360947e-08,-2.5131126840155305e-07,-3.869193576826495e-07,-7.450480199706053e-07
82,57852213459.72525,1077.8660055374942,-1.4413673208956665,-1.4953522655897379e-06,-1.3621943360519918e-07,-2.6536771923458534e-07,-3.810361720814483e-07,-6.909989441804767e-07
83,172570906731.42032,1670.0285783785246,-1.143899177823484,-3.989818986459109e-06,-4.1476465831578865e-07,-7.130161929425455e-07,-9.839638312522108e-07,-1.7157603658213165e-06
84,170750132375.91232,536.7469304145211,-1.0640540663132718,-6.026199506530238e-06,-4.623610390685965e-07,-7.869536020895622e-07,-1.0766934036653466e-06,-1.8445062706242397e-06
85,76108806054.56053,2704.7579346006332,-1.148523304437155,-1.4733982006068199e-06,-1.8309471254183332e-07,-3.102521852652631e-07,-4.255562943768143e-07,-7.361013988510136e-07
86,41568802147.71579,1105.047268630849,-1.6083755988144588,-1.003644668166517e-06,-8.800893413214093e-08,-1.841501231205272e-07,-2.693039307459105e-07,-4.959871663195886e-07
87,124661477955.50597,1814.943885298574,-1.7618177639682397,-2.2569559111115e-06,-2.0433122491456654e-07,-4.40678002060105e-07,-6.495378159468203e-07,-1.2060517680743847e-06
88,77706693259.69194,966.0421242069256,-0.5972756051938373,-2.7205783448813196e-06,-2.804719426335689e-07,-4.405216766201036e-07,-5.880947743507692e-07,-9.905650155694206e-07
89,58380491173.44433,1697.477381310932,-1.4675927252567862,-1.2330418127859315e-06,-1.2612514567797546e-07,-2.4224088523000424e-07,-3.4603476478722194e-07,-6.235364419508104e-07
90,159730599359.0052,1375.6497520630828,-0.22815490750109113,-5.177521508906632e-06,-5.743300622508242e-07,-8.444043991522256e-07,-1.0954239087198453e-06,-1.783632507194491e-06
91,43244735874.705765,2526.2773573832797,-0.24172858358852345,-1.1141092837049141e-06,-1.528645256228314e-07,-2.2223489286906346e-07,-2.8633910551548423e-07,-4.607941455910565e-07
92,62469744718.678375,2598.4898046834624,-0.5719548878822369,-1.4580283946900334e-06,-1.9465341330523124e-07,-2.9619692242560237e-07,-3.896741906440301e-07,-6.437467392328778e-07
93,143218521003.74384,906.8049090705676,-1.4835337829108926,-3.7428590038533e-06,-3.0192683020965754e-07,-5.899762899360997e-07,-8.460705348424945e-07,-1.528010259141716e-06
94,232432711362.24905,2323.9117957753024,-1.0814999314279568,-4.780205563226078e-06,-5.440410798868317e-07,-9.041437079448262e-07,-1.2326142355643488e-06,-2.1223135485808567e-06
95,166849292134.2323,1088.2985591600211,-1.7530497033535475,-3.6358513875748945e-06,-2.760758191836554e-07,-6.049790970048876e-07,-8.931375639419642e-07,-1.6555330178734768e-06
96,236179249026.95352,1821.7445165777333,-0.3100811537769721,-6.602623986291423e-06,-7.621408420050548e-07,-1.1211632021454727e-06,-1.4544024038221242e-06,-2.3669179858948688e-06
97,97697008558.6812,1303.3125257647255,-1.6616025940990329,-2.112228745103402e-06,-1.8228333137101806e-07,-3.8449250799788275e-07,-5.638383433622921e-07,-1.0423268570174676e-06
98,167733679012.3172,1039.0516768982338,-0.9338265557095318,-4.9618045934172464e-06,-4.669736081264305e-07,-7.721993795297312e-07,-1.0498645210631087e-06,-1.798830816061572e-06
99,76800899737.26434,530.1259367632716,-1.7038093216005015,-2.3460830347638517e-06,-1.548008567144573e-07,-3.4641385755133724e-07,-5.143378372186018e-07,-9.5864222539199e-07
100,71749393271.1622,1037.445315629463,-1.2836465462634008,-1.978186065427604e-06,-1.8460412346374768e-07,-3.401028863640836e-07,-4.804136451175058e-07,-8.580024075969036e-07
101,161995515745.38715,1634.4063951511093,-0.653013096298148,-4.3877365700308335e-06,-4.897817542792679e-07,-7.632358767509937e-07,-1.015334607998085e-06,-1.7027109934174758e-06
102,119277969134.70146,2581.8550887097817,-0.6255032590502827,-2.745027719607635e-06,-3.5371273726338896e-07,-5.42951480677613e-07,-7.177789215190315e-07,-1.1951944965844207e-06
103,70969917126.7662,924.8476460986,-1.1336952468710169,-2.157758319531012e-06,-2.0260383016711385e-07,-3.580922664573853e-07,-4.991476361324102e-07,-8.798784776245282e-07
104,189030827359.94373,2013.5639951475396,-0.15370101054443053,-5.338537824821424e-06,-6.528330113708685e-07,-9.441981710689799e-07,-1.215942417474388e-06,-1.9633556744430157e-06
105,263786809633.12354,2709.744134139108,-1.0098246415618157,-5.214524496737594e-06,-6.237570018510377e-07,-1.0114652483904787e-06,-1.366268840105901e-06,-2.3294683074000416e-06
106,53613329820.3832,801.1155552633052,-0.5202720862528021,-2.103127119873911e-06,-2.1424557051949203e-07,-3.3372311169501966e-07,-4.4404951738152725e-07,-7.452612099104564e-07
107,102834947080.59541,977.8463837141987,-1.9162643496158398,-2.230057361600315e-06,-1.5307727797992626e-07,-3.8320001213443756e-07,-5.830863708461253e-07,-1.1112087934641824e-06
108,295178122305.0562,2112.3249925357554,-0.7272517828599128,-6.91331044947358e-06,-7.882061100086284e-07,-1.2215738157133276e-06,-1.6199515385787398e-06,-2.7031932977013445e-06
109,275908838448.88495,2540.6675266898615,-0.25393520773185085,-6.848573805291611e-06,-8.632521556435565e-07,-1.2502613047762514e-06,-1.6106730435743148e-06,-2.6007345163463837e-06
110,231431649425.47006,1739.3691900266265,-0.8524155835889868,-5.6878893539884705e-06,-6.137335663774678e-07,-9.824633030322483e-07,-1.3200910390053527e-06,-2.235753866064443e-06
111,299139194471.8328,1772.3947793479947,-0.7083633725171581,-7.502460896223051e-06,-8.124465611526441e-07,-1.2593838127577551e-06,-1.6693733646119442e-06,-2.7814608993641116e-06
112,43158050202.784836,2354.9630386612425,-1.8791239618312323,-6.753945315240442e-07,-6.543586648376916e-08,-1.4795270473639225e-07,-2.1941957341172832e-07,-4.0693665270607295e-07
113,54722703295.06016,1789.9256434184797,-1.7698216850747057,-1.0047023141877332e-06,-9.337393811788265e-08,-2.0472266114895486e-07,-3.0247210929810177e-07,-5.614111171276807e-07
114,67936473786.8744,1393.9828000049233,-0.25538755480867836,-2.251382016274753e-06,-2.649650235378512e-07,-3.9324407489174157e-07,-5.124605987576708e-07,-8.39402616467964e-07
115,62779539888.83507,1459.0170254390878,-0.5244055864826065,-1.9038816295640952e-06,-2.2165955355887798e-07,-3.4151469317219383e-07,-4.522070632554493e-07,-7.543112107387666e-07
116,70371920363.24155,2067.300060113609,-1.6209625616872443,-1.2902792841582414e-06,-1.3196603475165886e-07,-2.654138454618781e-07,-3.8392500756031533e-07,-6.997712840422703e-07
117,148515026236.31647,326.87501824702287,-0.47997570396333433,-7.171210027212542e-06,-5.387242515836341e-07,-8.14410703837158e-07,-1.0632552137110809e-06,-1.7246842669502425e-06
118,207421739951.76727,1312.8625016596611,-0.6874574992177627,-5.968747201326468e-06,-6.109069472174366e-07,-9.56245327676668e-07,-1.2730575262137704e-06,-2.1325438798997903e-06
119,195661439307.64505,2523.40590616318,-1.5239847128284478,-3.382639508586987e-06,-3.632442114891423e-07,-6.816257677449741e-07,-9.673900343203583e-07,-1.7348399020668497e-06
120,112155795282.80577,2171.7838974212327,-1.4183691536284022,-2.1651903175921454e-06,-2.3384167965258072e-07,-4.3268428385604014e-07,-6.11683703622159e-07,-1.0928143214918563e-06
121,185812933178.3989,2298.215808068142,-0.483456583907492,-4.590490647954433e-06,-5.677747045351397e-07,-8.536014157347829e-07,-1.1186475440841494e-06,-1.8446320208977622e-06
122,150521239987.53943,830.3035783055668,-1.238938539353737,-4.411632374362823e-06,-3.70032400008295e-07,-6.645090978296721e-07,-9.287254600304079e-07,-1.6349736505211082e-06
123,122325229142.93784,1474.7166472755719,-1.8699734710229374,-2.293408158471973e-06,-1.8382048633087484e-07,-4.2984446634315183e-07,-6.452528421493964e-07,-1.2167967809648168e-06
124,55315011693.36266,415.58838213739097,-1.1639119600167316,-2.3194700515223977e-06,-1.778356063410434e-07,-3.2087516997856313e-07,-4.498258891994501e-07,-7.960531826326087e-07
125,254720495372.0806,513.252181777534,-0.928596961678211,-8.910855010367346e-06,-6.825649173836516e-07,-1.1077806725821333e-06,-1.4850271633279957e-06,-2.4753512305758443e-06
126,61178489199.03223,2519.0235263825957,-1.0042372470528407,-1.2770457613455495e-06,-1.6055830007722972e-07,-2.643112942682671e-07,-3.586581574767835e-07,-6.129992352108201e-07
127,224605266760.0677,2455.7442157854193,-1.332962338758969,-4.175376740110129e-06,-4.6239484986991503e-07,-8.162614135703546e-07,-1.1363332616346628e-06,-1.999264866194078e-06
128,76523541299.007,2771.60042534855,-0.812164818653019,-1.6243642335776432e-06,-2.134233102226452e-07,-3.3696966704164246e-07,-4.501854726390556e-07,-7.571343367953354e-07
129,266705416259.07074,1406.0682898631321,-0.9879295171118367,-6.743861873284547e-06,-6.628700720155489e-07,-1.0904969732225953e-06,-1.4784978984367727e-06,-2.522537429171565e-06
130,43294835500.64224,1937.9429296413853,-1.063937838505502,-9.932226981288518e-07,-1.166370087753049e-07,-1.9698607205030702e-07,-2.697167910005575e-07,-4.6511543472554887e-07
131,229275761525.23627,2572.308756862812,-1.4527251067588358,-4.017531393365833e-06,-4.389927354476955e-07,-8.000190909468121e-07,-1.1250471823203602e-06,-1.9992591377262443e-06
132,67488928968.89423,1613.0194011977505,-0.4676069527154585,-1.988319023067617e-06,-2.3781060335676064e-07,-3.6228811822907657e-07,-4.774219952605582e-07,-7.919726806837269e-07
133,260574359446.75528,2030.1801352199611,-1.2349661300092727,-5.338697266888848e-06,-5.633465092439616e-07,-9.733586082084195e-07,-1.3444174441892042e-06,-2.3439115363971382e-06
134,245949310355.01538,606.2046243972136,-0.40629400490267353,-9.588978967395035e-06,-8.126928173712583e-07,-1.2096567297260272e-06,-1.570167241280819e-06,-2.5338609656091803e-06
135,63003053418.980034,2706.82319628061,-0.5983174523594785,-1.4347877172533275e-06,-1.929635664230919e-07,-2.942766114479826e-07,-3.8747069471149046e-07,-6.406036561645918e-07
136,40101584362.14877,1721.093551056344,-1.111364600082751,-9.542874006910774e-07,-1.0804535324764727e-07,-1.856247906688124e-07,-2.5571864598822436e-07,-4.438592067991925e-07
137,112718752694.589,1118.8872340234468,-1.506312451114866,-2.731852857450457e-06,-2.3680073208713347e-07,-4.677527979454169e-07,-6.739528536419689e-07,-1.2255060345783152e-06
138,272413664548.28656,2369.714572315149,-1.8989277897728836,-4.1150648002050735e-06,-3.73032193887984e-07,-8.194044244157559e-07,-1.2099640004077063e-06,-2.2462654731653404e-06
139,125853942732.6408,1566.9365882278853,-1.1849106634659345,-2.9796700305222157e-06,-3.0787232773793737e-07,-5.394257503404441e-07,-7.495675436601823e-07,-1.3170034879303536e-06
140,58023984247.43887,520.801061542509,-0.35493174474807265,-2.822093264930595e-06,-2.6079523383594505e-07,-3.9678163733097685e-07,-5.225925530399233e-07,-8.663270991196159e-07
141,137666131013.80264,2711.559344621186,-0.8679132605093236,-2.8940495529976493e-06,-3.648972330332169e-07,-5.817002460027006e-07,-7.808921676030742e-07,-1.3229219370391295e-06
142,78585684960.30006,2606.5333477106547,-1.109538258677642,-1.5641426280615844e-06,-1.9344143623589294e-07,-3.255559951435163e-07,-4.4557251075062137e-07,-7.692629258388236e-07
143,156281214457.51944,1345.4900680186577,-0.6936264089798894,-4.520733568076971e-06,-4.7665496107808825e-07,-7.509868816945369e-07,-1.003255120515152e-06,-1.6895782133709432e-06
144,131093413535.28818,756.3000717361567,-0.39871174059772985,-5.153612864042348e-06,-4.85612261593862e-07,-7.348882999848537e-07,-9.646374287499266e-07,-1.5895630049302097e-06
145,44601512444.15936,2661.715730187566,-1.7872895590349975,-6.902457143877535e-07,-7.26941823956795e-08,-1.5366336921368262e-07,-2.2424614323908823e-07,-4.098257957182728e-07
146,51460053203.10693,1249.846846923814,-1.3874102634500758,-1.2774793629984728e-06,-1.2372289214362482e-07,-2.3480510504549946e-07,-3.344542904099956e-07,-6.015365778340654e-07
147,128436033688.8486,1070.274546823612,-1.101309547738632,-3.6238786864289524e-06,-3.4106642592546213e-07,-5.902384001858921e-07,-8.162705015206437e-07,-1.4257745317544493e-06
148,296806908972.29944,502.3964840824466,-1.4004406189185488,-8.766527330247006e-06,-6.036642487781925e-07,-1.10528655810064e-06,-1.5370802640774864e-06,-2.6483236422980634e-06
149,135294195730.0774,887.9173080681987,-1.8997890785015141,-3.022003039391609e-06,-2.0031688816494714e-07,-4.914177155021407e-07,-7.433146112502807e-07,-1.4062966445918178e-06
150,183349571367.88272,1640.3799321601623,-0.5138449460267274,-5.122641439492472e-06,-5.754002140855356e-07,-8.755321289592033e-07,-1.153009950244516e-06,-1.9108984755706743e-06
151,86950403958.54514,1666.3846837517476,-0.380845951208443,-2.5723742280996134e-06,-3.0872944461395455e-07,-4.6397186448453745e-07,-6.079885023938431e-07,-1.002464728103106e-06
152,190506490868.52448,589.543946720037,-0.7723332110749501,-7.037683873878074e-06,-5.761492823626232e-07,-9.175224134817744e-07,-1.225580412515882e-06,-2.047395635797888e-06
153,259875169324.146,1532.698271838388,-1.020637208069026,-6.318932673747406e-06,-6.352070885721986e-07,-1.0516653804184453e-06,-1.4298233385721091e-06,-2.448677635204128e-06
