,ns,Ts,V0s,Is_0,Is_1,Is_2
0,255553737592.4679,1138.3272008646795,-1.9370774804060977,-8.078080032543111e-07,-4.939378666715153e-07,-2.212896686307309e-06
1,145615089759.62717,2305.1261897729682,-1.5308027774551167,-5.270021206905102e-07,-4.091357551959035e-07,-1.4457966938499471e-06
2,99339564910.18835,1629.470974608513,-1.7311308493656212,-3.6841100015588114e-07,-2.5258906787702905e-07,-1.060338515308141e-06
3,107017484073.96484,2792.819488536323,-0.4709989165531028,-4.998653523937468e-07,-4.954479415311945e-07,-1.2371451629834469e-06
4,206216888244.47717,1209.8461470713564,-1.3890710020484074,-8.00863673005439e-07,-6.115209220849616e-07,-2.002866101082149e-06
5,122429012633.58409,2365.7151710425865,-0.9564399397077126,-5.227860429593909e-07,-4.6970956537402513e-07,-1.3390560671724237e-06
6,75995825849.15872,1355.9465273798523,-0.5400326323127944,-4.120536270951005e-07,-3.8165686109304e-07,-1.0035783079338276e-06
7,87577240976.04207,2511.802739737071,-0.26472471580568624,-4.4067580659694174e-07,-4.475486990519868e-07,-1.0797289958602982e-06
8,118349867582.03732,491.03523213806875,-0.6528557114721361,-6.579334381284484e-07,-5.505875071448128e-07,-1.4188043794255216e-06
9,70082483454.18094,663.1535801391251,-1.2535887121115268,-3.5993732641368594e-07,-2.690728124126939e-07,-9.048580378553177e-07
10,142660390202.71445,960.9182067833724,-1.0177171659723443,-6.661969881325201e-07,-5.423079418563211e-07,-1.580970529131191e-06
11,46700796715.02821,1754.2522614412378,-1.6025789760365097,-1.8627456065217562e-07,-1.397386078446846e-07,-5.610101685369618e-07
12,293005834489.1769,1616.3086564305079,-1.743048315444323,-9.457794180735526e-07,-6.665280672434441e-07,-2.5171683899466485e-06
13,113618405973.63025,1429.413929235325,-1.697696082619589,-4.2867846519975593e-07,-2.933545427008559e-07,-1.1995571087698979e-06
14,148047247178.2443,1216.6544717166441,-0.32950536751781656,-7.866859005697405e-07,-7.241156155280311e-07,-1.7474744168372886e-06
15,160227473458.90588,2570.9060905576243,-1.1062889840593935,-6.358717513254549e-07,-5.569560868284216e-07,-1.633139541948817e-06
16,68757331412.45375,448.6038474974499,-1.7954375661680488,-3.1158440250811926e-07,-1.799026984929877e-07,-8.335276944795675e-07
17,84241898125.82327,2309.6876652761985,-1.6410493846086909,-3.064452182178233e-07,-2.3045335281203835e-07,-8.970038132712291e-07
18,200695210346.54318,2687.2959908462703,-0.6921554028263761,-8.548870236288536e-07,-8.031621232434253e-07,-2.05478657794636e-06
19,67703552158.716156,1166.1919169822663,-1.9161818977719383,-2.5774513448562534e-07,-1.518271343840139e-07,-7.800513985403005e-07
20,108357818346.55286,1496.1039854595285,-1.096945247335958,-4.869037034446508e-07,-4.0559207048240444e-07,-1.24186232203944e-06
21,111540503005.4594,772.5406754395403,-0.6447962112666104,-6.089938647530684e-07,-5.21355105647133e-07,-1.3722510223753198e-06
22,161188238737.4848,2136.2162252443836,-0.1619725034785886,-8.124100675310275e-07,-7.977796017759933e-07,-1.849711863647018e-06
23,237664101084.48425,1838.0503292960473,-0.4219048902459812,-1.100279405669408e-06,-1.0327202390948172e-06,-2.4719180697735467e-06
24,250199048135.2769,357.3160277362358,-1.3318993324616084,-9.841457705820497e-07,-7.573564325133635e-07,-2.26009029914769e-06
25,77779100465.48972,1674.856389218433,-1.294931783594235,-3.3445409468128105e-07,-2.7136229677515e-07,-9.136463893617163e-07
26,151575832659.96976,1211.3724446126557,-1.8518378639361717,-5.337176515590718e-07,-3.3366948763579917e-07,-1.4867150106917611e-06
27,195417233180.4933,862.4532824099263,-1.402123040598682,-7.818224116963105e-07,-5.819724945441855e-07,-1.9197570548538686e-06
28,241544138451.62695,1551.8325942109523,-0.5595506560928096,-1.1006242183623375e-06,-1.0046983320835788e-06,-2.4783301848967837e-06
29,207159621317.32568,1206.986184584966,-1.2090510956996572,-8.452943674083603e-07,-6.762882643340142e-07,-2.053431791343516e-06
30,66213268307.76044,2151.875239491114,-0.10975743703970875,-3.597374644587094e-07,-3.723651040166048e-07,-8.809912527938364e-07
31,73946938465.58516,467.5525964992422,-1.8313717642858587,-3.2506405878335304e-07,-1.8438084684020426e-07,-8.751382142288604e-07
32,44590573548.451454,1753.2370972500485,-1.8828829280978734,-1.6233881774668094e-07,-1.0542607061127511e-07,-5.181274619264115e-07
33,128142291716.59927,1118.2369321054734,-1.134118398865248,-5.809587248791055e-07,-4.657998135455285e-07,-1.4320477719065001e-06
34,43113699399.744,1032.6998924359186,-0.7406429125432044,-2.462943285705051e-07,-2.2247629276278447e-07,-6.340859156820501e-07
35,91038068944.14946,1962.2480337039606,-0.5297247462780243,-4.5412624731247495e-07,-4.336195047801473e-07,-1.1202937219480303e-06
36,40168775190.98844,2674.326533746248,-1.5032020858090707,-1.5090403369320512e-07,-1.2524276699308647e-07,-4.546964275751187e-07
37,79806874669.77191,2454.5456856530573,-1.8574168354153802,-2.68444601870835e-07,-1.8475882208721767e-07,-8.239003303745433e-07
38,72611207467.97736,1691.4213834072398,-1.3585230286456476,-3.0749051476517216e-07,-2.4583511815191267e-07,-8.543164729016901e-07
39,63585578494.91836,617.4205080233888,-0.925436540833787,-3.659015991945173e-07,-2.955958892653958e-07,-8.76819609252063e-07
40,228751035925.69006,2690.688450391531,-0.512537798409807,-9.989030200630921e-07,-9.586266926163455e-07,-2.3318396695725423e-06
41,93936912751.48146,1721.1334007501664,-0.12154157657974074,-5.222067554000362e-07,-5.162885285284306e-07,-1.2196673216553876e-06
42,43620422453.04656,2346.4185918489384,-1.5613570505034753,-1.6558474986955974e-07,-1.3177369443348626e-07,-5.012233384516953e-07
43,258683284216.3931,1651.1720569045306,-1.8926258663259836,-8.082919386382841e-07,-5.273786649246462e-07,-2.2348016248870465e-06
44,99631507132.36287,1213.353866396634,-0.7158858296920896,-5.13792308843961e-07,-4.5220731080994787e-07,-1.2320224567093913e-06
45,62940122937.469795,1733.414398693034,-1.3451016025527198,-2.6848378619358673e-07,-2.1753212730421726e-07,-7.550062462919584e-07
46,160324629777.05255,1812.1957571981852,-1.8730886701873704,-5.316539420394494e-07,-3.4656780030186097e-07,-1.5221393741067076e-06
47,121211799990.31189,1806.7322752521563,-1.7323436019669964,-4.341281798453349e-07,-3.0174321525419826e-07,-1.2364536145533757e-06
48,196281042298.8192,1271.9131361237532,-1.3630363072224891,-7.709761896642696e-07,-5.939536263383847e-07,-1.931991827863331e-06
49,248681653104.18683,1641.7990111275703,-1.997232370350959,-7.536612795864054e-07,-4.604799915363491e-07,-2.136387449825007e-06
50,140824695276.34808,1642.6995852658922,-1.6768419791356186,-5.121800817477804e-07,-3.605955750555427e-07,-1.4157761801483306e-06
51,83261454566.82207,1166.0968465168799,-1.2244345651219108,-3.872145906786179e-07,-3.0672821093375616e-07,-1.009078618124959e-06
52,290089212912.9427,2372.4314480848325,-0.04626392167264526,-1.3691176746944593e-06,-1.3598564643007229e-06,-2.9824859404317383e-06
53,63895521922.61719,2357.7958022642765,-0.1633188954628586,-3.3686119209173044e-07,-3.505356260045068e-07,-8.358034661529792e-07
54,255673963281.31982,2084.0978973677056,-0.6031449447660184,-1.1118774450104146e-06,-1.0318742166501807e-06,-2.558384743478225e-06
55,249803970843.05518,989.110250882195,-0.6206556315899789,-1.1517463982636033e-06,-1.0218213725666427e-06,-2.5319678341372046e-06
56,48135343623.23205,1336.2447605773973,-1.9563121583312135,-1.8015959151848056e-07,-1.0595419524335966e-07,-5.736580293800453e-07
57,98406110431.19757,2419.736377994739,-0.23537078155503632,-4.986960003236255e-07,-5.029485993018066e-07,-1.2037300309821945e-06
58,48494918726.589134,1534.6361331793125,-0.042931332012145385,-2.9229217395659706e-07,-3.0137085788828757e-07,-7.144744210647e-07
59,55480516831.598274,2732.1664435333482,-1.0700520282485355,-2.3221063919046092e-07,-2.144853198377274e-07,-6.456559077796165e-07
60,278602261693.01013,826.0311306880325,-0.4179424805604328,-1.3209446038371039e-06,-1.2034582254481194e-06,-2.8018124160473645e-06
61,48720094852.64036,1637.4850248342334,-1.8912215112515156,-1.7888204556650443e-07,-1.1390641134456875e-07,-5.666032272144537e-07
62,113028362748.0575,1823.6501077888308,-1.1739597777227198,-4.799675919057699e-07,-4.0092728808508847e-07,-1.2526468945077117e-06
63,295253938286.32886,2005.179637067289,-0.910386551082073,-1.176547379455594e-06,-1.0453926456543182e-06,-2.7789673842891413e-06
