,ns,Ts,V0s,Is_0,Is_1,Is_2
0,154387241386.9811,1085.3151069917658,-0.2398028422411902,-3.9688669122912703e-07,-1.3762002988531806e-06,-2.90014646536633e-06
1,67909064508.47594,1622.8507688024974,-0.10241755404428976,-1.5638209674724993e-07,-6.947303048267047e-07,-1.5213277075455614e-06
2,61301889321.555984,2281.616861137768,-0.4698111342714535,-1.1914205807158072e-07,-5.663292039635785e-07,-1.3422210037747526e-06
3,114478603815.89421,2042.8542771664136,-1.2750128797756348,-1.9390241236554127e-07,-7.286464107053857e-07,-2.047746071540461e-06
4,195371100195.25446,1443.431014323216,-0.5089212141697494,-4.384921208120826e-07,-1.5720669445799502e-06,-3.4561247403989455e-06
5,151712552838.78043,316.8195642255614,-1.8672565767878766,-3.3157712660906514e-07,-6.422970064787034e-07,-2.3256780757402613e-06
6,57476724771.45577,1426.4166318127593,-1.705511031076794,-9.232268046439908e-08,-3.0171893294697153e-07,-1.1199811208011165e-06
7,199105878458.36313,376.64555736478286,-1.270204467528585,-4.96845187252943e-07,-1.207555922212875e-06,-3.13901262671251e-06
8,59413670364.10619,426.9147856852024,-1.737692198557113,-1.33684319159838e-07,-3.0296297580675997e-07,-1.118351770714875e-06
9,54052771089.90041,1989.007173708592,-0.5470876184236904,-1.0655731276837246e-07,-4.963617833466268e-07,-1.2093749607457264e-06
10,262775197035.90973,2451.7056911058203,-0.19615511819453513,-5.491328369707379e-07,-2.2444843590656353e-06,-4.575216149904026e-06
11,49093859595.24346,589.3708802501474,-0.4660505475041936,-1.4115795982002703e-07,-4.79816770300475e-07,-1.1227416576895404e-06
12,136361991594.15169,2136.196176588518,-0.12075033286788894,-2.973462555935679e-07,-1.2653307540621326e-06,-2.656670787489672e-06
13,68904980881.0715,1293.19025616545,-0.2706084070544208,-1.642084472626001e-07,-6.731282535365667e-07,-1.5143973160169083e-06
14,47696897881.0892,1991.4590745538815,-0.5413047955847579,-9.355493001711134e-08,-4.46276826886436e-07,-1.095508459114438e-06
15,51257652125.323944,325.3226304055637,-1.6434401161089915,-1.2893358684353382e-07,-2.859366595364138e-07,-9.92174067293108e-07
16,74624399973.38858,1742.0001123422346,-1.8782605319199333,-1.0857175911936694e-07,-3.380207773895365e-07,-1.347545592971093e-06
17,53449789971.267265,2048.6448751906087,-1.7536349967327658,-7.711106874735794e-08,-2.7532815101705684e-07,-1.0414134093332428e-06
18,91076362203.52626,1626.7230684720132,-1.8729121499484453,-1.3567320488619377e-07,-4.074609881516043e-07,-1.5869341488454863e-06
19,237133679040.8361,592.7264917057737,-1.558897199215701,-4.891696436805387e-07,-1.2209830677221806e-06,-3.6117429675672645e-06
20,56108229441.96469,1084.2834741884212,-0.8361391318655238,-1.233550830312879e-07,-4.66858867682735e-07,-1.2158121214989093e-06
21,47622838448.9681,1753.8402027942473,-1.3034963049257913,-8.082022325727405e-08,-3.256359075265351e-07,-1.0085838861367117e-06
22,173839804131.87476,1927.4552196908476,-0.18290632546720853,-3.867778595595433e-07,-1.5476783058500128e-06,-3.231937973465922e-06
23,51928955856.84156,684.5244553004973,-1.2326314711407638,-1.1818396352866023e-07,-3.68285593222748e-07,-1.0872260428806682e-06
24,244128734870.8929,859.5631049694716,-0.843750936092948,-5.702627021693847e-07,-1.7319372462545759e-06,-4.013553532932157e-06
25,68076777578.54932,360.2448275424031,-1.5985658746644442,-1.6833287210221418e-07,-3.7946376032517877e-07,-1.2529229163583604e-06
26,187915844328.99182,2049.786444209114,-1.5088277676402018,-2.995590455353857e-07,-1.0288439275256373e-06,-3.0226780546897314e-06
27,78887626261.08873,1052.2673816915865,-1.8563773169756834,-1.3206989614316904e-07,-3.5598978415437065e-07,-1.4161998932275906e-06
28,151402238213.88727,1340.9075732686224,-1.1506787983079212,-2.968118517727699e-07,-9.90797640472826e-07,-2.6193237683091106e-06
29,42499572830.265144,2358.394679894264,-1.2919335251467903,-6.703684481632995e-08,-2.954555019985704e-07,-9.098702823793994e-07
30,54982745211.46696,1780.0290051070097,-0.4138089515683645,-1.1486919005506027e-07,-5.274814012989507e-07,-1.2467027359052795e-06
31,120653843590.46988,1674.4006404763757,-0.711830735983968,-2.476656931804016e-07,-9.534710506078771e-07,-2.2720013931016646e-06
32,253136246654.02728,1229.4878303438,-0.2509873324374756,-6.215994070391439e-07,-2.1405342834565627e-06,-4.397911555470193e-06
33,88996299864.72931,1145.7756651902484,-1.3849565038459357,-1.6951877640162047e-07,-5.459851992645741e-07,-1.6501037357577053e-06
34,143428581738.27884,1775.6245605790705,-0.5564630373926158,-3.010181006947838e-07,-1.170973035262711e-06,-2.6598380776194634e-06
35,181617735104.20157,1828.630854863456,-0.515323532220068,-3.8262414971302623e-07,-1.467528694932227e-06,-3.2508559590147008e-06
36,86331587747.74751,1431.9827126481678,-0.9120428860573282,-1.7492177730714102e-07,-6.583234232918952e-07,-1.6967848457471447e-06
37,241164435009.16858,1220.9656863885916,-0.06823755651716024,-6.168490499147212e-07,-2.1460452486657506e-06,-4.28685444352306e-06
38,53190290649.91641,838.1018988004977,-0.5134223445671944,-1.3584287782293506e-07,-5.035631810935749e-07,-1.2019221222057344e-06
39,222154526255.83496,356.8436720697732,-0.9459079345559369,-6.016687818866101e-07,-1.527120394883061e-06,-3.54196439346005e-06
40,196755379564.9471,1505.9429056414147,-1.2608170714680784,-3.6283773911733936e-07,-1.2029432665111433e-06,-3.229837148425195e-06
41,299417926865.85114,2333.323002746954,-1.9127935954883089,-4.0588328311203e-07,-1.2594981367031305e-06,-4.320101402262731e-06
42,194516658832.95676,992.2376123439819,-1.833065156442462,-3.316514624985744e-07,-8.437583978860731e-07,-2.996969382058514e-06
43,50078721267.78663,522.8298565387057,-1.7205518303766558,-1.0641260730511345e-07,-2.6322607075823043e-07,-9.901036274929704e-07
44,70329229957.23477,1531.9372446119614,-1.6078058010823828,-1.1508617904504396e-07,-3.8791772964450426e-07,-1.3303622673529604e-06
45,41280709160.70834,2594.761203162281,-1.3155652765609411,-6.330437810848041e-08,-2.843030441385707e-07,-8.8073647803443e-07
46,46568206021.773155,1576.1637357792108,-1.3731054659840196,-7.966437621091738e-08,-3.0780179410740207e-07,-9.85558919657608e-07
47,194775014415.84253,875.9054365082796,-1.628174204184491,-3.6670939938883346e-07,-9.745922185040315e-07,-3.0621271111075893e-06
48,137132766816.87968,1098.1537534444394,-0.28270336731210044,-3.483256422581241e-07,-1.224003138184312e-06,-2.620928623754319e-06
49,293121152979.6512,1034.7195487187746,-0.49140322147820403,-7.056312548150768e-07,-2.291906841718429e-06,-4.868570602718938e-06
50,95635698551.94983,2202.426144888589,-0.9691704773282539,-1.708912845370876e-07,-7.049338919534491e-07,-1.8248971667563422e-06
51,42566214241.970924,1807.317939668173,-1.055404027646153,-7.59400410767244e-08,-3.3205468918457724e-07,-9.487698957291287e-07
52,260950180503.5192,1290.387355645833,-0.9870167306650013,-5.336551980322666e-07,-1.7483133647804477e-06,-4.221725573002807e-06
53,158142497504.68982,1643.3054422380314,-0.9652544776472498,-3.0837366165920836e-07,-1.1120399320745778e-06,-2.7701754713383996e-06
54,42985964209.66894,1662.5230382488046,-1.5618321265862938,-6.853690918529186e-08,-2.562987921424893e-07,-9.025591272863715e-07
55,55424392504.07407,490.2448937823259,-0.060393101110975955,-1.8489434603013918e-07,-5.990146459871799e-07,-1.268141205473297e-06
56,91722172160.22198,2240.203776960564,-0.0859504362660215,-1.9621050750758216e-07,-9.000317129142175e-07,-1.928719468197309e-06
57,53863575430.67054,1540.7009762411797,-0.633586441018912,-1.117515099696908e-07,-4.829654309287483e-07,-1.2019372341801949e-06
58,99271664888.65323,818.6219809908457,-1.071658055192621,-2.272286689388577e-07,-7.012240193192991e-07,-1.8540667850352335e-06
59,129772732665.54935,1808.337493909076,-0.27163552631569465,-2.871082750543941e-07,-1.1641680718078269e-06,-2.5170704863020074e-06
60,40259735955.77317,2428.110079195105,-1.5018818245882524,-5.9583814848613093e-08,-2.511557708709458e-07,-8.470390056450746e-07
61,46128872261.69915,2568.39706348707,-0.31975357858674824,-8.852469384645746e-08,-4.618411819193874e-07,-1.0786048330927933e-06
62,158646762880.28967,1751.5399156955327,-0.8449019314211412,-3.132963608922512e-07,-1.1658429273113686e-06,-2.811328760866305e-06
63,95022792538.44179,518.9523955188255,-1.9895951443609545,-1.8362833101772805e-07,-3.681510536416716e-07,-1.5939119515308755e-06
64,52631613020.64881,1580.9383927358422,-1.8912601916716831,-7.723797394009257e-08,-2.4073588412367313e-07,-1.0181731821994114e-06
65,120981519060.2555,2198.5671984667024,-0.010835734936677444,-2.6634603534802087e-07,-1.1703128987455745e-06,-2.4324088059842356e-06
66,163899893496.01862,2671.966985011775,-0.7315874467368373,-2.9862638122606803e-07,-1.2522612988756411e-06,-2.9123363472771723e-06
67,106188120381.52386,2768.4195290571993,-1.0398558940984461,-1.7698323695491922e-07,-7.560900739920063e-07,-1.964361716259931e-06
68,45496418766.79638,578.5358334319693,-1.2399257173799307,-1.083025312570369e-07,-3.2794274110133034e-07,-9.760002324242388e-07
69,138183017726.82263,387.4333632937485,-0.3365754317520828,-4.531045026303915e-07,-1.2120207356527227e-06,-2.5198606082703492e-06
70,155815766695.7777,622.3702109529314,-0.7789922424466873,-4.0969997729316434e-07,-1.1780580444847365e-06,-2.7372036368743602e-06
71,170545719296.6439,1336.0176979761497,-0.04979279614270804,-4.3020420668897515e-07,-1.5781615457640433e-06,-3.2134444972611317e-06
72,111838358014.65932,752.1207932011389,-0.6317364132571284,-2.9255874210641244e-07,-9.210710035133759e-07,-2.1282240211088437e-06
73,124515772275.18648,2743.526446431325,-1.5945227920337324,-1.8029412123770098e-07,-6.775894322482123e-07,-2.10792149622702e-06
74,92409964450.75206,1933.2881418644204,-0.6056681050543569,-1.8534760278305476e-07,-7.785536167528298e-07,-1.8470522237395903e-06
75,147438845053.55103,2484.3470314898277,-0.5148306952221346,-2.8607484719768243e-07,-1.2158070605577973e-06,-2.7257458605120652e-06
76,297968986101.80774,646.2177927608351,-0.8780907639619877,-7.170631962978285e-07,-2.056803441992458e-06,-4.709826048207334e-06
77,54874994160.33115,821.7028172044646,-0.4275521783284797,-1.43883459646376e-07,-5.319650586184493e-07,-1.241153415766981e-06
78,187814376309.69376,1210.7630032068028,-0.9384668809985297,-3.9880484335740157e-07,-1.3143932630479828e-06,-3.203249736360984e-06
79,169038972788.20004,1270.3311471992993,-0.5118299723878001,-3.925936529929768e-07,-1.3787278855555362e-06,-3.056797023183347e-06
80,209774452132.57715,460.38770460452236,-1.686694222269603,-4.402516036406215e-07,-1.0024336731255963e-06,-3.178239990200998e-06
81,132945079316.34721,2655.375199251605,-0.10358144314358464,-2.744316884270027e-07,-1.241148923367468e-06,-2.5994431588886783e-06
82,143229196480.1519,917.0384935248879,-0.40803066220673134,-3.7224730097638103e-07,-1.228701096889176e-06,-2.674938226912189e-06
83,75931482798.72346,2275.8009899695685,-0.4900308386671941,-1.4837115488758722e-07,-6.786465756581125e-07,-1.5908117256753006e-06
84,155565648368.33185,2109.1681559124036,-0.36272609726434646,-3.253642646836997e-07,-1.333422338907431e-06,-2.8964681987461625e-06
85,69545997499.48709,853.9855881387962,-1.9244445832699275,-1.2007272069056032e-07,-2.9654751584612813e-07,-1.2666880699261387e-06
86,116826139237.84422,1660.9621701891772,-0.10570873195757713,-2.727416495483117e-07,-1.110624084105021e-06,-2.346561257645354e-06
87,91690833550.6391,1317.343105014971,-0.7442663167095516,-1.9831379287609496e-07,-7.39808291158651e-07,-1.8118895452032962e-06
88,46523888767.98768,1365.757721596706,-0.6026997532782343,-9.981029596904623e-08,-4.3182254249071014e-07,-1.077268905058711e-06
89,170828852457.85046,718.7057853499889,-0.9944895420867332,-4.0865110473023714e-07,-1.1815901364806845e-06,-2.9098172603473703e-06
90,69648550085.72678,2420.3532259072276,-1.11468853144518,-1.1619191356788648e-07,-4.998284892164694e-07,-1.384783161706173e-06
91,94816227094.17891,2743.555666858813,-1.7478044260905419,-1.304608811214484e-07,-4.787216584772599e-07,-1.6499246079722014e-06
92,255606796175.4171,1164.654764978978,-1.1229760215698321,-5.169541008135868e-07,-1.6253381996672994e-06,-4.087871063211056e-06
93,40736258626.91186,1195.7225381849398,-0.5722696452999148,-9.077605341357089e-08,-3.912820987146568e-07,-9.765674823689234e-07
94,50788041394.621574,2067.119447149299,-0.8901464126089467,-9.174366665812744e-08,-4.1455170620096424e-07,-1.1072173946402093e-06
95,53287320865.11796,1656.8259820000442,-0.170091176315325,-1.1896218926304694e-07,-5.539680541962157e-07,-1.248735073392991e-06
96,131657245058.46593,2345.9552213488655,-1.1319123229504051,-2.2431702648773708e-07,-8.838943327445901e-07,-2.3310365157880233e-06
97,142255918771.76443,2480.9462546550412,-0.4771299251553711,-2.780767029498554e-07,-1.1904032430793664e-06,-2.65564249711752e-06
98,256789481628.74982,2362.7411511507803,-1.3809220817642294,-4.104750562835367e-07,-1.4787072855473442e-06,-4.002609048612551e-06
99,159875908439.13675,2427.3775030484944,-0.2931201485668362,-3.2707241247369597e-07,-1.393020913157787e-06,-2.979181526212943e-06
100,105590245325.06087,2359.048821306799,-1.9790991400281863,-1.3945467903377682e-07,-4.404605753440915e-07,-1.7594558608705547e-06
101,102125679470.40312,1855.0430520501527,-0.30938419544825213,-2.2112368202785153e-07,-9.31781157174677e-07,-2.0632139018088173e-06
102,56349193237.43112,2475.7061415738476,-1.198436132735261,-9.092428538296278e-08,-3.9812760327031703e-07,-1.153971926879524e-06
103,47018324067.69478,1300.977879318705,-1.0334973272985617,-9.263964292922182e-08,-3.678847510600154e-07,-1.0365746518510545e-06
104,128269878554.98004,410.1704063031303,-0.2800126071590052,-4.230419456304941e-07,-1.1539737843307162e-06,-2.3900687182041384e-06
105,67603522352.05907,2644.6816135540753,-0.21039209604548392,-1.3366490775392508e-07,-6.647934190147475e-07,-1.4834593718561078e-06
106,74459675144.18974,1195.1407057939548,-0.1934747360008866,-1.851398640226398e-07,-7.365582744158797e-07,-1.620730301729444e-06
107,234413159271.01416,623.2595004552397,-0.5565708436593684,-6.303022643602963e-07,-1.8326326457797408e-06,-3.93901906770862e-06
108,59574676444.89673,1160.9572408243912,-1.0132101165891307,-1.232727993810073e-07,-4.5673660720700413e-07,-1.2502406659305224e-06
109,59929541195.41923,1378.8292770585483,-0.8261399108496066,-1.234908374795612e-07,-4.942938604284233e-07,-1.281718823929302e-06
110,270921708661.18546,1655.5840409309733,-0.1179816617811511,-6.338744694635603e-07,-2.353509115918882e-06,-4.729235088040343e-06
111,70313735482.80583,1576.346635083828,-0.0806402066697367,-1.6423189215556114e-07,-7.204404895076038e-07,-1.5672589840885201e-06
112,99015747940.54585,2584.5366360442217,-0.24924531864356192,-1.9835299863932728e-07,-9.194906874372407e-07,-2.0145669767867392e-06
113,56633497732.9092,2613.1826715686875,-0.6127312053734664,-1.030248074060195e-07,-5.028936764586966e-07,-1.233771083471685e-06
114,70240392028.31125,2285.1867221391867,-0.28366496027506005,-1.4240005271279007e-07,-6.748580903786567e-07,-1.5257180267458396e-06
115,49852878117.41213,569.6888241945769,-1.9498183353342813,-9.509597561148474e-08,-2.1228969400950327e-07,-9.62532207454543e-07
116,208618421956.14914,2558.045341839046,-1.853041395597245,-2.842348541845117e-07,-9.369647926983797e-07,-3.173702172592414e-06
117,48967801585.642815,705.7731236259407,-0.20595857127496964,-1.4034080030060902e-07,-5.185720566061882e-07,-1.1575447976185572e-06
118,294934582679.3159,1900.7692465098785,-1.310049818168364,-5.038288967937431e-07,-1.727142407829153e-06,-4.552086073030317e-06
119,42448657205.49563,1205.074627480969,-1.1309557755823347,-8.297902023766381e-08,-3.2239351833913163e-07,-9.475191236536389e-07
120,266834969850.16702,2216.845297818623,-0.8081202830380865,-5.009961260996104e-07,-1.909026939168282e-06,-4.383851737356653e-06
121,57160054387.099724,493.17924149756,-0.655436540432017,-1.6744322298895727e-07,-5.115938401776781e-07,-1.2273831807284268e-06
122,48439291342.21181,1656.9264624595676,-0.35991906317999267,-1.0368165050998037e-07,-4.822741151275678e-07,-1.136582536618908e-06
123,139826526986.52295,2785.4558911132567,-0.5483257550534608,-2.615087207739505e-07,-1.148164667350844e-06,-2.595329932453843e-06
124,72570960128.36777,421.07026037938476,-0.005639324552146663,-2.573418568580928e-07,-7.603018453780886e-07,-1.5547793637852708e-06
125,285261840364.0193,969.9426195201172,-0.510003688580525,-6.94890841390023e-07,-2.223522473263388e-06,-4.741639060704306e-06
126,49598251030.49179,2407.4132909651485,-1.3198214610179269,-7.775476713836767e-08,-3.34773877512162e-07,-1.0269679622650469e-06
