,ns,Ts,V0s,Is_0,Is_1,Is_2
0,47979032392.61091,568.0768043479045,-1.5070586419665883,-2.4653443959051355e-07,-1.6803188534987158e-07,-6.617225917726082e-07
1,94466616563.8175,2612.8048627300914,-0.391668323235532,-4.5764019495614284e-07,-4.577618145828232e-07,-1.130777374823506e-06
2,171570723483.8021,1285.701935880773,-1.3981761476381398,-6.807523715519758e-07,-5.173960440086757e-07,-1.7320631621808471e-06
3,124588494365.47986,1378.6757025178974,-0.4155296621285032,-6.55751067360863e-07,-6.056309828380223e-07,-1.5072663629394717e-06
4,122516953218.20111,307.19187811667604,-1.5929580608667782,-5.305987226097068e-07,-3.493677316646565e-07,-1.2743552027652466e-06
5,151581461924.83804,651.4101647481649,-0.012682273341038774,-9.003132460677255e-07,-8.265349388378196e-07,-1.8335781082556637e-06
6,210964242033.5323,374.9864782614798,-0.45124225668473694,-1.0648918105272586e-06,-9.457246282198317e-07,-2.180311017618733e-06
7,113736022136.49937,2605.51090978716,-1.1385660376389741,-4.5867621449421996e-07,-4.028363012731504e-07,-1.2178208942987697e-06
8,86024145835.48752,1432.6371013110622,-0.8640380029178265,-4.2297381004632956e-07,-3.709378023151096e-07,-1.0637144359898332e-06
9,180801519995.61234,606.7777661987639,-0.059744277627081344,-1.0245539159522695e-06,-9.405263222680299e-07,-2.0732929837428934e-06
10,295881676437.39514,2707.0183882750016,-0.17015590081695398,-1.3411115513179366e-06,-1.33186860124613e-06,-2.9764878083880025e-06
11,223184086557.85138,1327.694045859208,-1.3426147365415746,-8.603081067964128e-07,-6.719633168350356e-07,-2.139241178099584e-06
12,65196879917.35653,1033.8986177731113,-1.516026918633977,-2.913205643145604e-07,-2.0873102649152857e-07,-8.075526782549084e-07
13,66658000839.951904,1093.8690309577391,-1.003557656154349,-3.4045596053416775e-07,-2.853598404303986e-07,-8.725061446543165e-07
14,65912754190.50322,751.8385846171097,-1.486219284174283,-3.129353798724818e-07,-2.191736810082492e-07,-8.349605084075464e-07
15,225413259955.13147,2746.9434294038124,-1.497079986559267,-7.723986908914826e-07,-6.221995525122092e-07,-2.0550870457838133e-06
16,71667487067.87727,892.9573433662069,-0.25317102626859267,-4.4856516437504123e-07,-4.1539279035289883e-07,-1.0212157036794189e-06
17,48345745492.27232,2091.4041961952607,-0.3343818256399811,-2.549763634777222e-07,-2.6160904436768885e-07,-6.52971672017877e-07
18,79524253675.29538,2243.050092221752,-1.3422934189529032,-3.186206594556182e-07,-2.6427099796461455e-07,-8.905180200789063e-07
19,155683134704.10144,1053.0083035456023,-0.730338128376655,-7.618810277707129e-07,-6.577417300811517e-07,-1.74375252989359e-06
20,156640934048.4055,1507.3922376061785,-1.383913671298925,-6.212488679234884e-07,-4.801901381409124e-07,-1.6065224988620295e-06
21,50774360200.10666,760.2021907166262,-0.0008785654586460634,-3.586150353712836e-07,-3.4388731826850654e-07,-8.111035572363479e-07
22,57133587634.11915,338.6068979681892,-1.5553529029730193,-2.984227863021459e-07,-1.911828241922958e-07,-7.477841989700906e-07
23,272798680544.1671,2555.3264484953297,-0.3708874370353139,-1.2084462383779691e-06,-1.1715372669400543e-06,-2.7381315585074024e-06
24,243085335017.70187,2327.8363560241396,-1.5825658262861289,-8.200601491814203e-07,-6.318042120382843e-07,-2.1833532962770316e-06
25,118702532635.72389,1388.5327939964907,-1.8631083070534167,-4.2297848997454234e-07,-2.6503235685662497e-07,-1.2172057270561997e-06
26,60271939336.91711,2595.454259097544,-1.174971282082389,-2.478615680278748e-07,-2.2131005564071084e-07,-6.942382630626665e-07
27,211157212195.34308,2659.957378953829,-1.0846868442165178,-8.16465073829448e-07,-7.194852271323859e-07,-2.0505557260749336e-06
28,100376997947.74036,951.0587821722216,-1.259877094877071,-4.650383876135262e-07,-3.5639324788138575e-07,-1.1750709720854761e-06
29,244326161497.62863,1162.840870937635,-0.4145774215380038,-1.1720020492638724e-06,-1.0722467869037466e-06,-2.5454493564199506e-06
30,80927366694.5475,1003.7605063661256,-1.6240968393783983,-3.428607861386205e-07,-2.3293602488164605e-07,-9.468956808839692e-07
31,91287840555.0276,1698.5365312415506,-0.37608305384245844,-4.838904753868966e-07,-4.6450722408821934e-07,-1.160676857860046e-06
32,180211630328.30597,1830.9998566346953,-1.487516614151864,-6.655582333293892e-07,-5.100082941535512e-07,-1.7565222637269476e-06
33,144282187485.09952,2305.1758237613803,-1.1972204098714603,-5.738079726780947e-07,-4.87439427045741e-07,-1.4954106351031814e-06
34,50799858417.86326,1310.0043728522853,-1.616922526177196,-2.1400624386697284e-07,-1.528436979159052e-07,-6.313600175636479e-07
35,41776043960.686104,409.9684887288877,-0.6791266258320721,-2.890566880082268e-07,-2.402752625091549e-07,-6.664510148401248e-07
36,61094704000.61293,938.7181140770448,-1.705190170139602,-2.6282052420227815e-07,-1.7127824325497903e-07,-7.536546042036311e-07
37,53614563982.0696,2175.2966818582318,-0.42842768755769134,-2.740577032573081e-07,-2.768526148528952e-07,-7.041732936087126e-07
38,162170146422.0537,768.6158612292385,-1.8105488975604354,-5.953044068849617e-07,-3.681761919302092e-07,-1.581834068099352e-06
39,44449028104.377815,635.7009713408238,-0.3152582532018038,-3.086014139408593e-07,-2.824101599266548e-07,-7.157438827407663e-07
40,105158041541.67235,2354.9239417278663,-1.5335173524473136,-3.887526552152538e-07,-3.0348264122592895e-07,-1.0976469453312483e-06
41,61938801521.65672,2009.0191353706593,-1.717394105700952,-2.2914225550474206e-07,-1.6467459731161204e-07,-6.932428184970249e-07
42,248942619124.6789,2561.715598862017,-1.269739577339756,-9.052218019834663e-07,-7.663016203616177e-07,-2.300935007707166e-06
43,169048794497.29648,793.8034786418874,-1.7653197508603315,-6.239818091573877e-07,-3.9728705041312023e-07,-1.6424924346094464e-06
44,297260024925.6699,2337.1209824486473,-0.9721955941564822,-1.1500839684392538e-06,-1.0245541416112182e-06,-2.760957039889718e-06
45,180707815900.89832,379.3317515995773,-1.6992897895053611,-6.888192988621635e-07,-4.484476707608391e-07,-1.699005637340047e-06
46,164779043375.00073,955.7849322598491,-1.558457714550524,-6.444781829737512e-07,-4.5363682286073925e-07,-1.653706096045459e-06
47,191069367475.36902,1324.9940470980184,-0.0739443447920296,-1.0161500654221095e-06,-9.652715422227207e-07,-2.1789232601832786e-06
48,141695651433.26633,838.2704097147129,-1.0329117356409345,-6.680319522540548e-07,-5.375138141945392e-07,-1.5710843439193913e-06
49,177062021739.0886,2666.2782036845247,-1.9241853857907931,-5.453141076977311e-07,-3.6956677774070877e-07,-1.5960288814339942e-06
50,124249929777.00095,2021.7659406578302,-0.3569404544311867,-6.235540785796394e-07,-6.018658198983012e-07,-1.4727909111204558e-06
51,68356304492.411736,1653.0872975759542,-0.7809198552105796,-3.3955090463343076e-07,-3.1073039479718435e-07,-8.736662420081419e-07
52,216204359033.49496,2096.9188844752684,-0.3608671927166176,-1.0123867938924423e-06,-9.66705537016294e-07,-2.2956692249756046e-06
53,85436509920.40947,1850.4356757221526,-0.8336799151700827,-4.036969544323617e-07,-3.661209272419473e-07,-1.033049558190253e-06
54,232398027788.83395,2785.280429852597,-1.0046946450301004,-9.021198880107979e-07,-8.105534829420569e-07,-2.2322191600566174e-06
55,54286972158.12021,1080.8004913945442,-0.85944533675318,-2.935471954654198e-07,-2.5631489052415447e-07,-7.524703202007153e-07
56,49255621093.5382,1727.5921387570495,-1.8921289565917139,-1.7870948776831236e-07,-1.1470091909196818e-07,-5.66883300326743e-07
57,95319267858.255,2440.8733677494874,-1.7932841144209766,-3.2487892057751054e-07,-2.3020126547084676e-07,-9.707554324473598e-07
58,135818538847.30153,2732.25883534444,-1.102074469925227,-5.417784379700764e-07,-4.799435315386412e-07,-1.4143509862984781e-06
59,89192965500.15742,2411.798170286692,-0.757104091945829,-4.0639399023532544e-07,-3.8372419173511735e-07,-1.0445120305945506e-06
60,176305058816.4993,2107.029135184619,-1.0451541767368309,-7.236719926867894e-07,-6.269486158348352e-07,-1.8059187187051254e-06
61,151922473841.63504,1975.6757359765943,-1.0864071380168046,-6.329166407375644e-07,-5.408334887194234e-07,-1.6001190719490417e-06
62,244665693285.74072,1245.898023681955,-0.7463054616417089,-1.085410726207677e-06,-9.542473477610466e-07,-2.4603250761124634e-06
63,45897360586.18425,706.4674894103928,-0.7619905725837361,-2.808682792742548e-07,-2.415074100742655e-07,-6.923605910049602e-07
64,197393460065.8766,1086.1103588804335,-1.894981061129232,-6.633349841290065e-07,-4.062076388774825e-07,-1.8191203164631749e-06
65,40710851613.2233,583.8035068449649,-1.8050652689175373,-1.920976373862082e-07,-1.1300596762063183e-07,-5.595277533938168e-07
66,174744306127.33118,776.2429246336824,-0.7532789475543289,-8.517117531482838e-07,-7.233756611930161e-07,-1.8962150560620576e-06
67,103293271271.69646,2464.2943112909934,-0.3665970779943084,-5.062465825465652e-07,-5.025045406654317e-07,-1.2339998459285242e-06
68,62508275288.254234,1925.0431465463312,-0.9921585751456852,-2.8680996490252513e-07,-2.5742913478627626e-07,-7.717389569354939e-07
69,65774646166.956955,1275.0162171601614,-0.429711379562113,-3.7447112030850526e-07,-3.5321143544795103e-07,-9.087768670261726e-07
70,187187624711.05298,885.8667187702977,-1.3404105891133928,-7.672731882605189e-07,-5.807986849990101e-07,-1.8717927181025597e-06
